age,job,marital,education,default,housing,loan,id
38,blue-collar,divorced,Basic,no,yes,no,13449
51,blue-collar,married,Basic,unknown,yes,no,16092
32,services,divorced,high.school,no,no,yes,15726
51,admin.,divorced,university.degree,no,no,no,26544
34,student,single,professional.course,no,yes,no,23197
52,services,married,high.school,no,yes,no,8613
43,technician,married,high.school,no,yes,yes,35170
36,housemaid,married,high.school,no,yes,no,41007
47,services,divorced,professional.course,no,yes,no,21995
26,technician,single,university.degree,no,yes,no,21364
47,technician,married,professional.course,unknown,no,no,11723
39,services,single,high.school,unknown,yes,no,37152
52,technician,married,high.school,no,yes,no,20874
43,admin.,married,university.degree,no,yes,yes,24304
58,admin.,married,university.degree,no,no,no,14828
55,technician,married,Basic,unknown,yes,no,16526
40,entrepreneur,married,Basic,no,yes,yes,4293
58,self-employed,married,university.degree,no,no,no,14738
30,technician,married,university.degree,unknown,no,no,16522
30,admin.,single,high.school,no,no,no,30606
31,admin.,single,high.school,no,yes,no,19228
47,blue-collar,married,Basic,no,no,no,7028
33,admin.,single,high.school,no,unknown,unknown,15784
28,admin.,married,university.degree,no,no,no,38743
32,admin.,single,high.school,no,yes,yes,16115
48,blue-collar,married,Basic,no,no,no,378
48,blue-collar,married,Basic,no,no,no,22431
56,technician,divorced,university.degree,unknown,yes,yes,37853
49,admin.,divorced,university.degree,no,yes,no,7042
30,services,divorced,Basic,no,no,no,15837
40,blue-collar,married,Basic,no,no,no,38917
58,technician,married,Basic,no,yes,no,12734
33,unemployed,single,university.degree,no,no,no,36942
57,admin.,married,university.degree,unknown,yes,no,2351
40,admin.,married,university.degree,no,no,no,17757
49,blue-collar,married,Basic,unknown,no,no,17675
42,blue-collar,married,Basic,no,yes,no,28395
21,student,single,high.school,no,yes,yes,28681
39,technician,married,high.school,no,yes,yes,13606
52,blue-collar,married,Basic,no,no,no,27685
24,blue-collar,single,high.school,no,no,no,6509
56,retired,married,Basic,no,no,no,13130
39,technician,single,professional.course,no,no,no,18764
41,management,married,unknown,no,yes,no,40186
39,technician,married,professional.course,no,yes,no,20681
80,retired,divorced,Basic,no,yes,no,35437
44,technician,married,university.degree,no,yes,no,15752
44,technician,married,university.degree,no,yes,no,31166
46,self-employed,married,Basic,no,no,no,24853
33,admin.,married,unknown,no,yes,no,17081
60,management,married,professional.course,no,yes,no,8066
30,services,single,high.school,no,yes,no,8192
24,services,single,high.school,no,yes,no,25631
37,technician,married,Basic,no,no,no,14164
24,services,single,Basic,no,yes,yes,15796
57,technician,married,high.school,no,no,yes,15367
50,services,married,high.school,no,yes,no,6400
31,technician,single,professional.course,no,yes,yes,29738
28,admin.,single,university.degree,no,no,no,5994
36,services,married,high.school,unknown,no,no,726
56,admin.,married,Basic,no,no,no,22864
33,admin.,married,university.degree,no,yes,yes,36080
54,housemaid,married,unknown,no,yes,no,4303
39,unemployed,single,Basic,no,no,no,8142
54,admin.,married,university.degree,no,no,yes,6992
43,technician,married,professional.course,no,yes,yes,16897
33,services,single,professional.course,no,no,no,29290
59,retired,married,professional.course,no,no,no,14739
35,services,divorced,professional.course,no,yes,yes,13901
48,admin.,divorced,university.degree,no,yes,no,8068
36,blue-collar,single,high.school,no,no,no,12810
36,technician,married,high.school,unknown,yes,no,13238
44,blue-collar,single,professional.course,no,yes,no,35763
54,admin.,divorced,unknown,unknown,no,no,32860
40,blue-collar,married,Basic,unknown,no,no,35596
59,housemaid,married,unknown,no,no,no,26119
30,services,married,high.school,no,no,no,33689
22,student,single,high.school,no,yes,no,14693
42,blue-collar,married,Basic,unknown,yes,no,25182
33,technician,married,professional.course,no,yes,no,29642
28,blue-collar,married,Basic,no,no,no,35748
45,housemaid,married,Basic,no,yes,no,38765
34,technician,single,university.degree,no,no,no,14283
53,services,married,high.school,unknown,yes,no,10551
31,management,married,university.degree,no,yes,yes,24269
52,management,married,university.degree,no,no,no,13120
33,entrepreneur,married,Basic,no,yes,yes,14132
40,self-employed,married,university.degree,no,no,no,37259
45,blue-collar,married,unknown,unknown,no,no,186
55,admin.,married,university.degree,no,yes,no,22582
48,blue-collar,married,unknown,no,no,no,20520
54,blue-collar,divorced,Basic,unknown,no,no,6292
37,management,married,unknown,no,yes,no,19772
55,self-employed,married,university.degree,no,yes,no,301
48,blue-collar,married,Basic,no,no,no,24312
27,services,single,high.school,unknown,no,no,10505
31,self-employed,single,university.degree,no,yes,no,12020
38,entrepreneur,married,professional.course,no,yes,no,24209
46,admin.,married,high.school,no,yes,no,21280
38,housemaid,married,Basic,unknown,yes,no,38169
32,admin.,married,university.degree,no,no,no,33994
48,admin.,married,high.school,no,no,no,34955
49,blue-collar,married,Basic,no,yes,no,10258
34,admin.,single,university.degree,no,yes,no,7141
32,admin.,divorced,university.degree,no,yes,no,7278
25,services,married,high.school,unknown,yes,yes,29975
56,management,married,university.degree,no,yes,no,35103
38,blue-collar,single,high.school,no,no,no,23522
35,technician,married,university.degree,no,no,no,16587
55,admin.,married,high.school,no,no,no,3550
48,admin.,divorced,university.degree,no,no,no,5134
47,technician,married,high.school,no,yes,no,23920
33,blue-collar,married,high.school,no,no,no,31175
47,blue-collar,divorced,Basic,no,no,no,34030
44,services,divorced,high.school,no,no,no,23416
42,management,married,unknown,unknown,no,no,27299
39,blue-collar,married,Basic,unknown,no,no,22199
34,self-employed,single,professional.course,no,yes,no,34963
43,management,married,university.degree,no,no,no,4880
29,blue-collar,single,Basic,no,yes,no,34353
31,self-employed,single,university.degree,no,yes,no,32518
47,blue-collar,married,unknown,unknown,yes,no,4269
38,blue-collar,married,Basic,no,yes,no,16793
47,blue-collar,single,Basic,no,no,no,38953
35,management,married,Basic,no,yes,yes,4028
45,admin.,married,Basic,unknown,yes,no,23734
36,admin.,divorced,university.degree,unknown,yes,yes,486
23,technician,single,university.degree,no,yes,yes,1788
38,technician,single,university.degree,no,yes,no,22256
44,services,married,Basic,unknown,yes,no,6272
56,blue-collar,married,Basic,no,yes,no,27108
43,blue-collar,married,Basic,unknown,no,no,24729
32,management,divorced,university.degree,no,yes,no,25120
58,blue-collar,married,Basic,no,yes,no,31721
27,blue-collar,married,Basic,no,yes,yes,31474
31,admin.,single,university.degree,no,no,yes,18804
48,entrepreneur,married,Basic,unknown,no,no,36967
45,admin.,married,university.degree,unknown,no,no,23714
52,admin.,married,professional.course,no,no,no,40963
46,entrepreneur,married,Basic,no,yes,no,4339
26,student,single,high.school,no,yes,yes,7543
28,admin.,single,university.degree,no,yes,no,26305
39,blue-collar,married,unknown,no,no,no,34710
38,blue-collar,married,Basic,unknown,yes,no,14454
49,admin.,married,high.school,no,yes,no,9956
26,technician,single,university.degree,no,no,no,35742
31,admin.,single,high.school,no,no,no,22204
34,technician,single,university.degree,no,yes,no,3510
39,blue-collar,married,Basic,unknown,yes,no,25290
37,unemployed,single,university.degree,no,yes,no,10381
52,services,single,high.school,no,no,no,7118
37,technician,married,Basic,no,no,no,1947
53,retired,divorced,university.degree,no,yes,no,34571
57,technician,married,university.degree,no,no,no,266
47,services,married,high.school,unknown,no,yes,15813
34,admin.,married,high.school,no,yes,yes,4901
31,technician,single,professional.course,no,no,no,30854
28,admin.,married,high.school,no,yes,no,15666
34,management,divorced,university.degree,no,yes,yes,5890
38,admin.,single,high.school,no,yes,no,26889
29,admin.,married,university.degree,no,no,no,1803
36,blue-collar,married,Basic,no,yes,no,15985
30,self-employed,single,high.school,no,yes,no,5143
45,blue-collar,married,high.school,unknown,yes,no,9114
50,technician,married,university.degree,unknown,yes,no,40807
42,technician,single,university.degree,no,yes,no,10475
54,blue-collar,married,Basic,no,yes,no,29085
34,technician,single,university.degree,no,yes,no,27153
34,admin.,married,university.degree,no,yes,no,23068
47,blue-collar,married,Basic,no,yes,no,17401
44,blue-collar,married,Basic,unknown,yes,yes,7757
31,student,single,unknown,no,yes,no,7166
47,services,divorced,high.school,no,no,no,21237
34,blue-collar,married,Basic,unknown,yes,yes,26530
24,student,single,university.degree,no,yes,yes,37166
35,admin.,married,high.school,no,no,no,23395
33,technician,single,Basic,no,no,no,30929
46,admin.,single,high.school,no,no,no,2325
31,admin.,single,Basic,no,no,no,37655
33,technician,single,high.school,no,yes,no,10241
37,admin.,married,high.school,no,unknown,unknown,30398
32,admin.,married,high.school,no,no,no,35076
37,self-employed,divorced,university.degree,no,no,no,25592
48,blue-collar,divorced,Basic,no,yes,yes,18639
31,blue-collar,married,Basic,no,no,no,29413
38,blue-collar,married,professional.course,no,no,no,26186
47,admin.,married,Basic,no,no,no,7861
30,admin.,single,university.degree,unknown,yes,no,540
24,technician,single,professional.course,no,yes,no,16515
35,admin.,married,high.school,unknown,yes,no,8480
34,blue-collar,married,Basic,unknown,no,yes,3714
56,management,divorced,university.degree,no,no,no,38013
56,blue-collar,single,Basic,unknown,no,yes,3106
46,services,married,professional.course,no,no,no,9315
51,unemployed,married,high.school,no,no,no,40835
42,management,married,university.degree,unknown,yes,no,22537
33,services,single,high.school,no,no,no,21128
46,admin.,married,high.school,no,no,no,10507
33,services,married,professional.course,no,yes,no,3652
57,blue-collar,married,Basic,unknown,yes,no,12424
34,admin.,single,high.school,no,no,no,2863
33,admin.,married,university.degree,no,yes,no,17284
59,admin.,married,high.school,unknown,yes,no,30328
28,blue-collar,married,Basic,no,yes,no,6131
45,blue-collar,married,Basic,unknown,yes,no,34525
31,management,married,university.degree,no,no,no,21031
61,blue-collar,married,Basic,no,yes,no,28059
25,blue-collar,single,Basic,no,no,no,33355
61,retired,married,high.school,no,no,no,2420
47,management,divorced,university.degree,no,yes,no,12824
38,blue-collar,married,Basic,unknown,yes,no,40367
58,blue-collar,married,professional.course,no,no,no,11538
32,technician,single,university.degree,no,no,no,37823
37,unemployed,married,professional.course,no,yes,no,10633
39,services,divorced,Basic,no,no,no,39585
48,housemaid,married,Basic,unknown,yes,no,6813
38,technician,married,high.school,no,yes,no,18926
61,admin.,married,university.degree,no,yes,yes,883
33,admin.,single,university.degree,no,no,no,16198
27,technician,single,professional.course,no,yes,no,11930
44,technician,married,professional.course,no,yes,no,2187
71,retired,divorced,Basic,no,yes,no,32432
37,blue-collar,married,Basic,no,yes,no,356
32,unknown,married,Basic,no,no,no,39356
45,admin.,married,university.degree,no,no,no,552
32,management,married,university.degree,no,yes,no,11458
55,retired,divorced,Basic,unknown,no,no,14567
43,management,married,university.degree,unknown,yes,no,633
37,blue-collar,married,Basic,unknown,yes,no,13311
32,management,married,university.degree,no,yes,no,22807
46,technician,single,professional.course,unknown,no,no,5147
24,blue-collar,married,Basic,no,unknown,unknown,1305
32,blue-collar,married,Basic,no,no,no,21389
48,blue-collar,married,Basic,unknown,no,no,32068
51,management,married,university.degree,no,yes,no,32282
46,admin.,married,high.school,unknown,unknown,unknown,40066
60,admin.,married,university.degree,no,yes,no,1940
48,services,married,Basic,no,yes,no,40896
53,management,married,university.degree,no,unknown,unknown,36416
38,blue-collar,married,high.school,unknown,yes,no,8901
32,admin.,single,university.degree,no,yes,no,3625
53,retired,divorced,Basic,no,no,no,35066
49,housemaid,married,Basic,unknown,no,no,9369
27,technician,single,university.degree,no,yes,no,17519
44,blue-collar,married,Basic,unknown,yes,no,35874
56,retired,married,university.degree,no,yes,no,25041
32,blue-collar,married,Basic,no,yes,no,33045
38,blue-collar,single,Basic,unknown,no,no,22125
58,housemaid,married,Basic,no,no,no,20160
36,management,married,university.degree,no,unknown,unknown,169
47,blue-collar,married,Basic,no,yes,no,15526
51,blue-collar,divorced,unknown,unknown,no,no,25347
56,services,divorced,high.school,unknown,yes,yes,14367
49,blue-collar,single,Basic,no,yes,no,15936
46,blue-collar,married,Basic,unknown,yes,no,10293
28,blue-collar,single,Basic,no,no,no,4077
49,technician,married,professional.course,no,yes,no,38563
36,admin.,single,university.degree,no,no,no,16966
48,technician,married,unknown,unknown,no,no,21818
45,blue-collar,divorced,Basic,no,no,no,21740
30,technician,married,university.degree,no,no,no,6465
29,admin.,married,university.degree,no,no,no,6331
51,technician,married,professional.course,no,yes,no,6134
46,blue-collar,married,Basic,no,yes,no,3851
42,blue-collar,married,Basic,no,yes,no,31649
49,unemployed,unknown,high.school,no,yes,no,33855
23,technician,married,professional.course,no,yes,yes,13535
32,blue-collar,married,professional.course,no,no,yes,33529
49,services,married,high.school,unknown,no,no,5569
46,management,married,Basic,no,yes,no,22439
40,management,single,university.degree,no,no,yes,37276
44,admin.,married,university.degree,unknown,yes,no,40444
30,admin.,single,university.degree,no,no,no,5687
33,admin.,divorced,high.school,no,yes,no,38769
35,admin.,single,high.school,no,yes,no,35807
25,blue-collar,married,Basic,unknown,yes,no,15817
56,retired,divorced,Basic,no,no,no,16785
29,services,married,high.school,no,no,no,4705
53,self-employed,married,university.degree,no,no,no,15568
32,admin.,married,university.degree,no,yes,no,16946
41,entrepreneur,married,university.degree,no,yes,no,21015
50,blue-collar,married,Basic,unknown,no,no,19392
48,admin.,divorced,high.school,no,yes,no,14148
58,services,married,Basic,no,no,no,7286
37,technician,single,university.degree,no,no,no,32946
37,management,married,university.degree,unknown,no,no,8294
39,blue-collar,married,Basic,no,no,no,18786
37,admin.,single,university.degree,no,yes,no,28290
69,retired,divorced,professional.course,no,no,no,22871
59,admin.,single,professional.course,no,no,no,39576
24,student,single,high.school,no,yes,no,37300
43,technician,married,university.degree,no,no,yes,18653
32,blue-collar,married,Basic,no,yes,yes,3091
56,entrepreneur,married,unknown,unknown,no,yes,26258
66,retired,married,Basic,unknown,yes,no,33661
45,blue-collar,married,Basic,no,yes,no,734
32,blue-collar,married,Basic,no,no,no,23093
35,admin.,divorced,high.school,no,yes,no,36797
39,admin.,married,high.school,unknown,no,yes,9537
33,services,married,Basic,no,yes,no,6088
48,blue-collar,married,Basic,unknown,no,no,11000
29,housemaid,married,high.school,no,yes,no,12822
32,technician,single,university.degree,no,yes,no,14401
32,management,married,university.degree,no,yes,no,34048
34,technician,married,university.degree,no,no,no,2966
44,technician,single,professional.course,no,yes,yes,4884
28,admin.,single,high.school,no,yes,no,36680
44,technician,single,professional.course,no,yes,yes,28264
42,blue-collar,single,Basic,unknown,no,no,14688
39,admin.,married,unknown,no,yes,yes,9731
38,technician,divorced,professional.course,no,yes,yes,25589
43,blue-collar,married,Basic,no,yes,no,39440
48,admin.,divorced,high.school,no,no,no,29445
43,technician,single,university.degree,no,yes,no,23810
57,blue-collar,married,Basic,unknown,no,no,12710
26,blue-collar,single,Basic,no,yes,yes,41030
50,blue-collar,married,Basic,no,yes,yes,26287
47,unemployed,married,high.school,unknown,yes,no,31337
53,housemaid,married,Basic,no,unknown,unknown,26540
38,technician,married,high.school,no,no,no,21658
54,technician,married,university.degree,unknown,no,no,28981
34,technician,married,unknown,no,yes,no,4117
51,blue-collar,married,Basic,no,unknown,unknown,14745
45,self-employed,married,university.degree,no,no,no,21860
40,blue-collar,married,Basic,no,yes,no,12615
31,services,single,high.school,unknown,yes,no,2547
39,technician,married,Basic,unknown,yes,no,34194
43,services,married,high.school,unknown,yes,no,8996
30,blue-collar,single,Basic,no,no,no,21143
47,management,divorced,university.degree,no,no,yes,24645
58,retired,married,Basic,unknown,no,no,983
25,admin.,single,university.degree,no,yes,no,455
52,blue-collar,married,Basic,unknown,yes,no,969
29,services,married,high.school,no,yes,no,7676
33,technician,divorced,professional.course,no,yes,yes,5244
44,services,single,high.school,no,yes,yes,2205
39,admin.,single,university.degree,no,yes,no,23253
26,unemployed,married,high.school,no,yes,no,19803
49,management,married,university.degree,unknown,yes,no,11394
46,admin.,married,professional.course,no,no,no,20360
34,blue-collar,married,Basic,unknown,yes,no,23314
55,housemaid,married,Basic,no,no,no,34637
38,services,married,Basic,no,unknown,unknown,35224
48,admin.,married,unknown,unknown,no,yes,32247
50,self-employed,married,Basic,unknown,yes,no,22737
49,blue-collar,married,Basic,no,yes,yes,33870
34,technician,single,professional.course,no,no,yes,6999
29,management,single,university.degree,no,no,no,1853
34,services,divorced,high.school,no,no,no,37130
34,self-employed,married,professional.course,no,unknown,unknown,37776
59,management,married,Basic,no,no,no,9367
32,admin.,single,university.degree,no,no,no,7946
37,management,married,university.degree,no,yes,yes,22024
31,blue-collar,married,Basic,no,no,no,5255
33,blue-collar,married,Basic,unknown,no,yes,40742
51,entrepreneur,married,Basic,no,no,yes,30920
33,technician,married,professional.course,no,no,no,14630
30,admin.,single,high.school,no,no,no,34808
27,admin.,single,high.school,no,yes,no,21341
41,unknown,single,Basic,no,no,yes,11326
53,housemaid,married,high.school,no,yes,no,27883
49,blue-collar,divorced,Basic,no,yes,no,18165
34,technician,married,university.degree,unknown,yes,no,31001
38,admin.,married,university.degree,no,no,no,12725
31,admin.,divorced,high.school,no,no,no,38333
40,admin.,divorced,high.school,no,yes,no,7908
42,blue-collar,married,Basic,unknown,yes,no,4221
48,management,married,high.school,no,no,no,13861
25,self-employed,single,university.degree,no,no,no,8519
51,services,married,high.school,unknown,no,no,9847
33,blue-collar,married,Basic,no,no,no,9957
57,retired,married,unknown,unknown,no,no,957
55,blue-collar,married,Basic,unknown,no,no,9052
44,technician,married,professional.course,no,yes,no,34784
33,blue-collar,single,Basic,no,no,no,28428
39,blue-collar,married,professional.course,no,yes,no,34953
56,retired,married,high.school,no,yes,no,17534
25,technician,single,university.degree,no,no,yes,37222
37,admin.,single,high.school,no,no,no,9639
33,blue-collar,married,Basic,no,no,no,10260
39,admin.,married,university.degree,no,no,no,16516
56,housemaid,married,Basic,no,no,no,31836
30,technician,single,university.degree,no,yes,no,27056
53,management,married,university.degree,unknown,yes,no,26154
39,blue-collar,married,Basic,no,no,no,3488
45,unknown,married,unknown,no,no,yes,39782
38,technician,married,university.degree,no,yes,yes,27613
57,technician,married,Basic,no,yes,no,32963
56,services,married,Basic,unknown,no,no,13827
35,admin.,married,university.degree,no,yes,yes,23631
25,admin.,single,Basic,no,no,no,21460
28,admin.,single,university.degree,no,yes,yes,4042
42,admin.,single,unknown,unknown,yes,yes,13507
46,admin.,single,university.degree,no,no,no,39740
59,housemaid,single,professional.course,no,no,no,24467
31,services,married,Basic,no,yes,no,8499
39,admin.,married,high.school,no,yes,yes,12300
23,student,single,high.school,no,yes,no,31997
29,self-employed,single,university.degree,no,yes,no,27370
41,blue-collar,married,Basic,no,no,no,4357
53,self-employed,divorced,Basic,no,yes,no,26245
37,technician,married,university.degree,no,no,no,12886
40,technician,married,professional.course,no,no,no,29946
44,admin.,single,university.degree,no,no,no,6744
52,admin.,divorced,university.degree,no,yes,yes,17080
31,technician,married,professional.course,unknown,yes,yes,10250
27,services,single,high.school,no,no,yes,32605
33,blue-collar,married,Basic,no,yes,no,1460
31,student,single,high.school,no,yes,no,13125
39,services,single,high.school,no,yes,no,27057
35,admin.,married,university.degree,no,yes,yes,32531
36,services,single,high.school,no,no,no,23006
32,admin.,single,university.degree,no,yes,no,41014
48,blue-collar,married,Basic,no,no,no,40183
57,blue-collar,married,unknown,no,no,no,18683
34,blue-collar,divorced,professional.course,no,unknown,unknown,36113
38,blue-collar,married,Basic,no,no,no,5767
26,admin.,single,high.school,no,yes,no,33324
36,admin.,married,university.degree,no,unknown,unknown,2965
44,technician,divorced,professional.course,unknown,yes,no,18242
51,technician,married,Basic,no,yes,no,12863
37,admin.,divorced,university.degree,no,yes,yes,18164
33,technician,married,professional.course,no,yes,no,4297
31,blue-collar,married,Basic,no,yes,yes,17170
47,management,single,university.degree,unknown,yes,no,6049
37,unemployed,married,university.degree,no,yes,no,27005
53,unknown,married,Basic,unknown,no,no,35822
40,admin.,single,Basic,no,yes,no,21653
54,retired,divorced,Basic,no,no,no,26859
32,blue-collar,single,university.degree,no,no,no,37105
44,technician,married,university.degree,no,no,no,39244
38,blue-collar,single,Basic,no,yes,yes,9121
26,admin.,single,university.degree,no,yes,no,35685
43,management,married,university.degree,no,yes,no,4958
37,management,married,university.degree,unknown,no,yes,18437
50,blue-collar,divorced,Basic,no,yes,no,30242
23,student,single,Basic,no,yes,no,18445
34,admin.,married,university.degree,no,yes,no,30088
58,management,married,university.degree,no,no,no,26974
35,admin.,single,university.degree,no,no,no,29285
35,management,married,university.degree,no,no,no,22426
53,technician,married,unknown,no,yes,no,10397
25,admin.,single,high.school,no,yes,no,27870
34,admin.,single,university.degree,no,yes,no,1610
56,management,married,professional.course,no,no,no,11254
36,technician,single,professional.course,no,yes,no,5779
18,student,single,unknown,no,yes,no,2767
56,blue-collar,married,Basic,unknown,no,no,13833
57,management,married,Basic,no,no,no,38708
53,blue-collar,married,unknown,unknown,unknown,unknown,29403
42,admin.,single,high.school,no,yes,no,10376
43,technician,married,Basic,unknown,no,no,2558
49,management,married,university.degree,no,no,no,10815
64,unemployed,married,Basic,no,yes,no,996
33,services,single,university.degree,unknown,no,no,5248
34,technician,married,Basic,no,no,no,14546
38,management,divorced,university.degree,no,no,yes,11111
51,blue-collar,married,Basic,no,yes,no,26448
41,blue-collar,married,Basic,unknown,no,yes,550
31,technician,married,university.degree,no,yes,yes,10768
50,services,married,high.school,unknown,yes,no,26928
33,admin.,single,university.degree,no,no,no,28650
41,technician,married,professional.course,no,yes,no,38892
28,admin.,married,high.school,no,yes,no,13667
36,technician,married,university.degree,no,no,no,37719
29,admin.,single,university.degree,no,yes,no,9146
64,housemaid,married,Basic,no,no,yes,39116
41,blue-collar,married,professional.course,unknown,yes,no,28909
56,admin.,married,unknown,no,yes,no,32546
47,unknown,married,unknown,unknown,no,no,17120
42,blue-collar,divorced,Basic,no,no,no,36006
35,technician,single,professional.course,no,yes,no,14501
32,technician,single,university.degree,unknown,yes,no,40918
21,blue-collar,married,Basic,no,no,no,12417
30,technician,single,Basic,no,no,yes,9725
44,self-employed,divorced,professional.course,no,yes,no,6524
36,admin.,single,university.degree,no,no,no,36116
52,technician,married,unknown,unknown,no,no,2262
30,admin.,married,university.degree,no,yes,no,21976
29,technician,single,university.degree,no,no,yes,20085
48,entrepreneur,married,Basic,no,yes,no,28055
29,services,single,high.school,no,no,no,13539
56,admin.,divorced,Basic,no,no,yes,10370
40,housemaid,divorced,high.school,no,yes,no,9239
42,blue-collar,married,high.school,unknown,no,no,35006
36,blue-collar,married,Basic,no,yes,yes,38327
26,technician,single,university.degree,no,no,no,21767
60,management,married,university.degree,no,yes,no,35859
45,technician,divorced,professional.course,no,yes,no,33453
31,unemployed,married,university.degree,no,no,no,18360
36,blue-collar,married,Basic,unknown,no,no,35
30,admin.,single,university.degree,no,yes,no,24053
28,admin.,single,university.degree,no,no,yes,5189
47,blue-collar,married,Basic,no,no,yes,40203
36,entrepreneur,married,university.degree,unknown,yes,no,22622
32,student,single,unknown,no,no,yes,29624
57,admin.,married,professional.course,no,unknown,unknown,38706
24,student,single,high.school,unknown,no,no,24336
39,admin.,divorced,university.degree,no,yes,no,4892
57,blue-collar,married,Basic,unknown,yes,yes,16537
34,admin.,married,high.school,no,yes,no,32368
55,admin.,married,university.degree,no,yes,yes,15655
31,management,single,university.degree,no,yes,no,38376
48,blue-collar,married,Basic,no,no,yes,11034
31,admin.,single,high.school,no,no,no,33592
24,student,single,high.school,no,yes,no,35397
33,self-employed,married,university.degree,no,yes,no,39927
36,admin.,single,university.degree,no,yes,yes,37287
29,admin.,married,university.degree,no,yes,no,26327
30,technician,single,university.degree,unknown,yes,no,15904
54,blue-collar,married,Basic,unknown,no,no,25488
28,admin.,married,high.school,no,no,no,27559
33,blue-collar,married,Basic,unknown,unknown,unknown,36058
22,student,single,professional.course,no,yes,no,38149
50,entrepreneur,married,professional.course,no,yes,no,23811
31,admin.,single,university.degree,no,no,no,36237
43,services,married,high.school,no,no,no,28516
25,technician,single,university.degree,no,yes,no,8269
88,retired,married,university.degree,no,yes,no,39499
32,technician,married,high.school,no,yes,no,33152
36,admin.,married,high.school,no,no,no,31758
45,admin.,divorced,university.degree,unknown,no,no,16790
60,management,married,university.degree,no,no,no,32299
34,admin.,married,university.degree,no,no,no,27575
29,admin.,single,university.degree,no,yes,no,15687
31,blue-collar,married,Basic,no,yes,no,27014
33,admin.,married,university.degree,no,yes,yes,34869
36,admin.,single,unknown,no,yes,no,35884
27,admin.,single,high.school,no,yes,no,30505
31,self-employed,married,Basic,no,unknown,unknown,4944
26,entrepreneur,single,high.school,no,no,no,26535
45,admin.,divorced,Basic,no,no,no,25035
40,blue-collar,married,Basic,no,yes,no,29810
47,blue-collar,married,Basic,unknown,no,yes,34690
43,entrepreneur,married,Basic,no,yes,no,33791
34,blue-collar,married,Basic,no,yes,yes,18960
37,services,single,high.school,no,yes,no,26220
34,admin.,married,university.degree,no,yes,no,28794
32,services,single,high.school,no,no,no,34216
35,admin.,married,university.degree,no,yes,yes,5683
39,blue-collar,single,university.degree,no,yes,no,35877
58,retired,divorced,Basic,no,yes,no,14473
41,technician,married,professional.course,no,yes,no,17977
55,housemaid,married,Basic,no,yes,no,19781
51,services,married,high.school,unknown,no,no,38529
37,self-employed,married,university.degree,no,yes,no,871
42,technician,married,university.degree,no,no,yes,26864
35,unemployed,married,university.degree,no,no,no,4981
39,technician,married,high.school,no,yes,no,18209
43,blue-collar,single,Basic,no,no,no,25580
29,blue-collar,divorced,unknown,unknown,no,no,19678
28,admin.,single,university.degree,no,yes,no,6885
52,blue-collar,divorced,Basic,no,no,no,30682
44,blue-collar,single,high.school,unknown,no,no,27109
48,admin.,single,high.school,no,no,yes,35147
25,admin.,married,university.degree,no,yes,no,18874
35,blue-collar,married,Basic,no,yes,no,12470
28,technician,married,professional.course,no,no,no,38577
45,admin.,divorced,university.degree,unknown,unknown,unknown,15638
32,entrepreneur,married,Basic,no,yes,no,16044
46,blue-collar,married,unknown,unknown,no,no,24793
40,technician,married,high.school,no,no,no,6550
33,unemployed,single,university.degree,no,no,no,4039
37,admin.,single,university.degree,unknown,no,no,11307
23,student,single,high.school,no,no,no,5071
33,technician,married,high.school,no,yes,no,33843
44,admin.,divorced,unknown,no,no,no,23087
48,unemployed,divorced,professional.course,no,yes,no,7349
35,blue-collar,divorced,Basic,no,no,yes,29208
31,blue-collar,married,Basic,no,no,no,5649
73,retired,married,Basic,no,unknown,unknown,11289
37,blue-collar,single,Basic,no,no,no,39422
34,technician,married,high.school,no,yes,no,9974
32,blue-collar,divorced,Basic,no,no,no,27629
29,management,single,university.degree,no,no,no,5983
71,retired,married,unknown,no,yes,yes,30225
56,admin.,married,university.degree,no,yes,yes,25190
45,admin.,married,unknown,unknown,yes,yes,1795
59,technician,divorced,university.degree,no,no,no,36145
32,admin.,single,university.degree,no,yes,no,7667
51,technician,married,professional.course,no,no,no,9139
32,technician,single,professional.course,no,yes,yes,22690
46,management,married,Basic,unknown,yes,yes,36525
43,blue-collar,married,Basic,unknown,no,no,7139
38,blue-collar,married,Basic,no,no,no,17451
44,management,married,university.degree,unknown,yes,no,6792
26,blue-collar,single,professional.course,no,yes,no,1812
28,admin.,single,university.degree,no,no,no,19653
38,blue-collar,married,high.school,unknown,yes,no,9037
30,admin.,single,university.degree,no,no,no,34977
32,technician,married,university.degree,no,yes,no,857
58,technician,married,Basic,no,no,no,31348
28,technician,single,professional.course,no,yes,no,21961
45,blue-collar,married,Basic,unknown,yes,no,24646
33,technician,single,high.school,no,yes,no,35728
36,management,married,university.degree,no,yes,no,26538
62,retired,married,high.school,no,no,no,23856
25,housemaid,married,Basic,no,no,no,40308
41,technician,single,professional.course,no,yes,no,11871
37,technician,single,professional.course,no,no,no,987
58,retired,married,university.degree,no,yes,no,33598
29,admin.,single,university.degree,no,no,no,19659
57,blue-collar,married,high.school,no,yes,no,9949
26,admin.,single,university.degree,no,yes,no,14366
29,admin.,married,university.degree,no,yes,yes,2704
55,retired,married,Basic,unknown,no,no,9472
51,blue-collar,married,Basic,no,yes,no,29230
48,blue-collar,married,Basic,unknown,yes,no,38102
28,admin.,single,university.degree,no,yes,yes,15661
32,admin.,married,university.degree,unknown,yes,no,35838
