contact,month,day_of_week,campaign,pdays,previous,poutcome,id
cellular,mar,tue,1,999,0,nonexistent,5976
telephone,may,wed,5,999,0,nonexistent,20875
telephone,may,mon,6,999,0,nonexistent,8109
cellular,aug,thu,1,999,0,nonexistent,25132
cellular,nov,mon,1,999,1,failure,2286
telephone,may,thu,3,999,0,nonexistent,28730
telephone,may,tue,1,999,0,nonexistent,19724
cellular,nov,wed,1,999,0,nonexistent,34452
cellular,aug,fri,1,999,0,nonexistent,21396
telephone,may,tue,1,999,0,nonexistent,26651
cellular,may,mon,1,999,0,nonexistent,32257
cellular,jul,wed,3,999,0,nonexistent,17706
telephone,may,wed,2,999,0,nonexistent,5240
cellular,jun,tue,1,999,0,nonexistent,11843
cellular,nov,wed,3,999,1,failure,4789
cellular,aug,wed,2,999,0,nonexistent,4191
cellular,nov,fri,1,999,0,nonexistent,27354
cellular,jul,fri,2,999,0,nonexistent,16482
cellular,nov,thu,1,999,0,nonexistent,9905
cellular,apr,fri,1,999,0,nonexistent,21183
telephone,jul,fri,2,999,0,nonexistent,16397
cellular,may,thu,1,999,0,nonexistent,7936
telephone,jun,wed,1,999,0,nonexistent,39836
cellular,jul,tue,1,999,0,nonexistent,13401
telephone,may,tue,4,999,0,nonexistent,25084
cellular,nov,mon,1,999,1,failure,23290
cellular,aug,wed,1,999,0,nonexistent,28692
cellular,jul,fri,2,999,0,nonexistent,27163
telephone,jun,mon,2,999,0,nonexistent,15388
cellular,aug,wed,13,999,0,nonexistent,15544
telephone,may,wed,5,999,0,nonexistent,16592
cellular,jul,wed,2,999,0,nonexistent,25796
cellular,nov,tue,2,999,0,nonexistent,29570
telephone,may,fri,4,999,0,nonexistent,16671
cellular,nov,thu,2,999,1,failure,18258
cellular,apr,tue,8,999,0,nonexistent,21704
telephone,jun,tue,1,14,2,success,5982
cellular,may,tue,3,999,0,nonexistent,20467
cellular,may,thu,2,999,1,failure,37021
cellular,nov,thu,3,999,1,failure,40098
cellular,aug,mon,2,999,0,nonexistent,25038
cellular,jul,mon,7,999,0,nonexistent,9311
telephone,may,tue,2,999,0,nonexistent,39572
cellular,nov,wed,2,999,0,nonexistent,21328
cellular,may,wed,1,999,0,nonexistent,8243
telephone,jun,wed,3,999,0,nonexistent,2339
telephone,may,fri,1,999,0,nonexistent,17406
cellular,aug,wed,1,999,0,nonexistent,30590
telephone,may,fri,2,999,0,nonexistent,20856
cellular,mar,mon,2,999,0,nonexistent,3610
cellular,jul,fri,2,6,1,success,9205
telephone,may,mon,2,999,0,nonexistent,34897
cellular,aug,tue,3,999,0,nonexistent,29932
telephone,jun,thu,5,999,0,nonexistent,20646
cellular,aug,mon,3,999,0,nonexistent,27840
telephone,may,wed,3,999,0,nonexistent,7341
cellular,aug,wed,1,999,0,nonexistent,37877
cellular,jul,tue,2,999,0,nonexistent,3398
cellular,aug,wed,3,999,0,nonexistent,30116
cellular,nov,wed,1,999,1,failure,39267
telephone,may,thu,2,999,0,nonexistent,30512
cellular,jun,wed,2,999,0,nonexistent,7243
cellular,jul,mon,7,999,0,nonexistent,14565
cellular,aug,thu,1,999,0,nonexistent,29957
telephone,may,wed,6,999,0,nonexistent,15402
telephone,may,tue,1,999,0,nonexistent,34810
telephone,may,mon,2,999,0,nonexistent,20026
cellular,may,thu,3,999,1,failure,38912
telephone,aug,fri,1,999,0,nonexistent,31115
cellular,may,wed,9,999,0,nonexistent,15506
telephone,may,tue,2,999,0,nonexistent,8746
cellular,may,mon,3,999,0,nonexistent,29635
cellular,may,thu,1,999,0,nonexistent,7236
telephone,aug,mon,1,999,0,nonexistent,6074
cellular,nov,thu,1,999,0,nonexistent,19349
cellular,may,tue,1,999,1,failure,26236
telephone,jun,mon,6,999,0,nonexistent,17040
cellular,apr,tue,2,999,2,failure,17442
cellular,aug,mon,11,999,0,nonexistent,21439
cellular,jul,fri,9,999,0,nonexistent,33343
cellular,apr,fri,1,999,0,nonexistent,13544
cellular,nov,mon,2,999,0,nonexistent,10812
telephone,may,fri,2,999,0,nonexistent,33950
telephone,jun,fri,2,999,0,nonexistent,23084
cellular,may,fri,1,999,0,nonexistent,6539
cellular,may,thu,3,999,0,nonexistent,29736
telephone,jun,mon,4,999,0,nonexistent,8427
cellular,aug,fri,1,999,0,nonexistent,14547
telephone,may,thu,1,999,0,nonexistent,24540
telephone,jun,thu,1,999,0,nonexistent,10944
cellular,jul,wed,11,999,0,nonexistent,14551
telephone,may,mon,1,999,0,nonexistent,31354
telephone,may,fri,3,999,0,nonexistent,36755
telephone,jun,tue,1,999,0,nonexistent,20067
cellular,aug,mon,1,999,0,nonexistent,7800
cellular,may,thu,1,999,0,nonexistent,4278
cellular,may,mon,2,999,0,nonexistent,33384
cellular,jul,thu,4,999,0,nonexistent,13078
telephone,jun,thu,3,999,0,nonexistent,32813
telephone,may,wed,1,999,0,nonexistent,12450
cellular,aug,fri,7,999,0,nonexistent,38140
cellular,may,fri,4,999,0,nonexistent,17789
cellular,aug,tue,2,999,0,nonexistent,39982
cellular,jul,tue,4,999,0,nonexistent,12974
cellular,apr,fri,1,999,1,failure,7432
cellular,apr,mon,1,999,1,failure,10528
cellular,nov,tue,1,999,0,nonexistent,21683
cellular,jul,tue,2,999,0,nonexistent,29502
cellular,sep,thu,2,999,0,nonexistent,20333
cellular,jul,fri,1,999,0,nonexistent,5787
telephone,jun,fri,7,999,0,nonexistent,27565
cellular,may,wed,2,999,0,nonexistent,26787
telephone,may,fri,2,999,0,nonexistent,20817
telephone,may,wed,3,999,0,nonexistent,32683
cellular,may,thu,3,999,0,nonexistent,22542
cellular,nov,wed,1,999,0,nonexistent,21983
cellular,aug,fri,3,999,0,nonexistent,14950
cellular,may,tue,3,999,0,nonexistent,39407
cellular,sep,wed,1,999,1,failure,9843
cellular,jul,tue,2,999,0,nonexistent,29864
cellular,mar,tue,1,999,0,nonexistent,20126
telephone,nov,fri,1,999,0,nonexistent,4251
cellular,aug,thu,6,999,0,nonexistent,11200
cellular,may,thu,2,999,1,failure,40706
cellular,nov,wed,2,999,0,nonexistent,24603
telephone,may,tue,2,999,0,nonexistent,39659
telephone,may,thu,2,999,0,nonexistent,25278
cellular,jul,mon,1,999,0,nonexistent,38844
telephone,may,thu,1,999,0,nonexistent,11017
telephone,jun,thu,1,999,0,nonexistent,30710
cellular,jul,thu,1,999,0,nonexistent,12483
cellular,may,tue,12,999,0,nonexistent,32086
cellular,jul,mon,3,999,0,nonexistent,6339
telephone,may,tue,9,999,0,nonexistent,35190
telephone,may,wed,2,999,0,nonexistent,33977
cellular,jun,tue,1,999,0,nonexistent,30509
cellular,aug,mon,1,3,1,success,4746
cellular,jul,tue,1,999,0,nonexistent,3424
cellular,nov,mon,3,999,1,failure,23832
cellular,may,fri,1,999,1,failure,10897
cellular,aug,wed,4,999,0,nonexistent,1661
cellular,apr,thu,1,999,0,nonexistent,20047
cellular,apr,thu,3,999,0,nonexistent,34305
cellular,may,mon,5,999,0,nonexistent,13483
telephone,jun,thu,2,999,0,nonexistent,16955
cellular,jul,wed,1,999,1,failure,32383
cellular,jul,tue,1,999,0,nonexistent,10798
cellular,nov,wed,1,999,0,nonexistent,20575
cellular,apr,fri,1,999,0,nonexistent,23308
telephone,may,tue,6,999,0,nonexistent,10687
cellular,oct,fri,4,999,0,nonexistent,38993
telephone,jun,tue,1,999,0,nonexistent,39466
cellular,may,fri,2,999,0,nonexistent,10555
cellular,sep,tue,1,999,1,failure,8189
telephone,may,wed,4,999,0,nonexistent,4002
cellular,jul,mon,1,999,0,nonexistent,13885
cellular,may,wed,1,999,0,nonexistent,16499
telephone,jun,tue,2,999,0,nonexistent,2021
cellular,sep,wed,2,999,0,nonexistent,6739
telephone,may,tue,3,999,0,nonexistent,21743
cellular,may,tue,3,999,1,failure,11228
telephone,jun,wed,1,999,0,nonexistent,6755
telephone,jul,wed,7,999,0,nonexistent,24278
cellular,oct,thu,2,999,0,nonexistent,18350
cellular,jul,wed,5,999,0,nonexistent,16209
telephone,may,tue,2,999,0,nonexistent,4018
cellular,jul,tue,5,999,0,nonexistent,14659
telephone,jun,tue,2,999,0,nonexistent,14234
telephone,may,fri,1,999,0,nonexistent,41100
telephone,may,fri,3,999,0,nonexistent,19329
telephone,jun,fri,3,999,0,nonexistent,23774
cellular,aug,wed,9,999,0,nonexistent,34160
cellular,aug,thu,1,999,0,nonexistent,8479
telephone,jun,fri,4,999,0,nonexistent,24546
telephone,may,tue,9,999,0,nonexistent,31958
cellular,nov,wed,2,999,0,nonexistent,2973
telephone,may,mon,2,999,0,nonexistent,9109
cellular,may,mon,1,999,1,failure,35237
cellular,may,mon,1,999,1,failure,37922
cellular,may,fri,1,999,1,failure,24121
telephone,may,thu,5,999,0,nonexistent,40897
telephone,jun,thu,6,999,0,nonexistent,725
telephone,may,wed,1,999,0,nonexistent,2963
cellular,jul,mon,2,999,0,nonexistent,18021
cellular,jul,thu,2,999,0,nonexistent,32342
telephone,may,fri,2,999,0,nonexistent,19146
cellular,aug,mon,1,999,0,nonexistent,35418
cellular,jul,thu,18,999,0,nonexistent,4155
telephone,may,mon,1,999,0,nonexistent,10483
cellular,nov,tue,1,999,0,nonexistent,1896
cellular,may,tue,4,999,0,nonexistent,19720
cellular,aug,tue,9,999,0,nonexistent,11387
cellular,may,wed,1,999,1,failure,11416
cellular,aug,tue,1,999,0,nonexistent,39598
telephone,jun,wed,2,999,0,nonexistent,6800
cellular,jun,fri,2,999,0,nonexistent,283
telephone,may,fri,2,999,0,nonexistent,6607
cellular,aug,mon,5,999,0,nonexistent,9265
telephone,may,fri,4,999,0,nonexistent,23582
telephone,may,tue,1,999,0,nonexistent,29917
cellular,mar,thu,1,999,0,nonexistent,38590
cellular,may,tue,3,999,1,failure,9665
cellular,apr,fri,1,999,1,failure,15374
telephone,nov,tue,3,999,0,nonexistent,36195
telephone,jun,wed,3,999,0,nonexistent,25268
telephone,may,fri,2,999,0,nonexistent,28221
cellular,jul,mon,3,999,0,nonexistent,26308
telephone,may,mon,2,999,0,nonexistent,40234
cellular,may,thu,1,999,0,nonexistent,3868
cellular,dec,thu,1,6,1,success,5392
telephone,may,fri,3,999,0,nonexistent,28964
cellular,nov,thu,5,999,0,nonexistent,1789
telephone,nov,thu,6,999,0,nonexistent,23650
telephone,may,fri,1,999,0,nonexistent,15902
cellular,may,tue,3,999,0,nonexistent,11441
cellular,may,fri,8,999,0,nonexistent,14817
cellular,apr,fri,2,999,1,failure,9461
cellular,jul,mon,3,999,0,nonexistent,22624
cellular,nov,thu,1,999,0,nonexistent,31498
cellular,nov,mon,4,999,1,failure,34283
telephone,oct,tue,1,999,0,nonexistent,29352
cellular,aug,wed,1,999,0,nonexistent,2619
telephone,jul,thu,3,999,0,nonexistent,31749
cellular,aug,tue,2,999,0,nonexistent,33840
telephone,jul,fri,1,999,0,nonexistent,31660
cellular,jul,fri,3,999,0,nonexistent,41058
cellular,may,thu,3,999,1,failure,36886
telephone,may,thu,3,999,0,nonexistent,34232
telephone,may,thu,2,999,0,nonexistent,39215
telephone,jun,thu,2,999,0,nonexistent,28453
cellular,nov,wed,2,999,0,nonexistent,22549
cellular,jun,mon,5,999,0,nonexistent,33300
telephone,may,wed,2,999,0,nonexistent,5245
cellular,apr,mon,2,999,0,nonexistent,36109
telephone,may,thu,9,999,0,nonexistent,22170
cellular,aug,thu,1,999,0,nonexistent,28635
cellular,may,wed,2,999,0,nonexistent,1783
cellular,nov,tue,2,999,0,nonexistent,14514
cellular,jul,tue,3,999,0,nonexistent,31989
telephone,may,tue,9,999,0,nonexistent,23108
telephone,jul,mon,3,999,0,nonexistent,5679
cellular,jul,tue,1,999,0,nonexistent,28283
telephone,may,wed,1,999,0,nonexistent,12174
telephone,may,thu,1,999,0,nonexistent,19438
cellular,may,tue,1,999,0,nonexistent,19147
telephone,jun,mon,1,999,0,nonexistent,7357
cellular,may,wed,3,999,0,nonexistent,38230
telephone,jul,fri,2,999,0,nonexistent,32059
telephone,jun,tue,2,999,0,nonexistent,11408
telephone,may,wed,1,999,0,nonexistent,12809
cellular,may,mon,10,999,0,nonexistent,38087
cellular,aug,thu,1,999,0,nonexistent,11916
telephone,jun,fri,2,999,0,nonexistent,6510
telephone,may,wed,1,999,0,nonexistent,35011
telephone,may,thu,1,999,0,nonexistent,33390
cellular,aug,wed,1,999,0,nonexistent,35446
cellular,may,mon,1,10,1,success,40597
telephone,jul,thu,8,999,0,nonexistent,31910
cellular,may,mon,1,999,1,failure,13123
cellular,jul,wed,2,999,0,nonexistent,3460
cellular,jul,thu,1,999,0,nonexistent,32174
telephone,may,fri,2,999,0,nonexistent,10078
cellular,aug,thu,5,999,0,nonexistent,25040
cellular,aug,fri,1,999,0,nonexistent,34471
cellular,jul,mon,3,999,0,nonexistent,21428
cellular,jul,mon,8,999,0,nonexistent,37009
cellular,may,mon,1,999,1,failure,13792
cellular,aug,thu,1,999,0,nonexistent,6061
telephone,jun,fri,2,999,0,nonexistent,11178
cellular,jul,wed,3,999,0,nonexistent,38427
cellular,jul,tue,1,999,0,nonexistent,30250
cellular,may,tue,1,999,1,failure,943
cellular,jul,wed,1,999,0,nonexistent,30617
cellular,jul,fri,1,999,0,nonexistent,7063
cellular,apr,tue,1,999,1,failure,37290
cellular,jul,wed,1,999,0,nonexistent,31581
cellular,jul,wed,1,999,0,nonexistent,7311
telephone,jul,fri,1,999,0,nonexistent,23220
telephone,may,fri,1,999,0,nonexistent,17760
cellular,jul,tue,12,999,0,nonexistent,29127
cellular,jul,mon,2,999,0,nonexistent,31085
cellular,jul,mon,3,999,0,nonexistent,5837
cellular,aug,fri,1,999,0,nonexistent,38873
cellular,aug,thu,4,999,0,nonexistent,16035
telephone,jun,mon,2,999,0,nonexistent,15184
telephone,may,fri,2,999,0,nonexistent,6481
cellular,nov,tue,2,999,0,nonexistent,39511
telephone,may,tue,2,999,0,nonexistent,34024
telephone,may,wed,3,999,0,nonexistent,21991
cellular,jul,mon,5,999,0,nonexistent,35234
cellular,apr,thu,3,999,0,nonexistent,35249
telephone,may,wed,2,999,0,nonexistent,12173
cellular,aug,mon,4,999,0,nonexistent,36038
cellular,nov,fri,3,999,0,nonexistent,28761
telephone,may,tue,1,999,0,nonexistent,10544
telephone,jun,fri,5,999,0,nonexistent,22597
cellular,jul,thu,1,999,0,nonexistent,588
cellular,may,wed,1,999,0,nonexistent,27092
telephone,may,wed,2,999,0,nonexistent,5972
cellular,may,mon,1,999,0,nonexistent,35573
cellular,may,tue,1,999,1,failure,11716
telephone,jun,mon,3,999,0,nonexistent,4394
telephone,jul,thu,1,999,0,nonexistent,10771
telephone,jun,thu,1,999,0,nonexistent,20976
telephone,may,thu,5,999,0,nonexistent,7296
cellular,aug,fri,1,999,0,nonexistent,33094
cellular,nov,tue,2,999,0,nonexistent,40728
cellular,jul,thu,2,999,0,nonexistent,24123
cellular,may,fri,1,999,0,nonexistent,27149
telephone,may,mon,4,999,0,nonexistent,7986
telephone,may,mon,11,999,0,nonexistent,34593
telephone,may,fri,3,999,0,nonexistent,11099
cellular,apr,fri,2,6,2,success,7945
telephone,jun,thu,3,999,0,nonexistent,8154
telephone,jun,thu,6,999,0,nonexistent,14065
cellular,nov,fri,2,999,1,failure,29046
telephone,jun,mon,3,999,0,nonexistent,18989
telephone,jun,wed,2,999,0,nonexistent,7633
cellular,aug,thu,2,999,0,nonexistent,25641
cellular,apr,mon,2,999,0,nonexistent,13661
cellular,jul,tue,1,999,0,nonexistent,28939
cellular,jul,wed,1,999,0,nonexistent,26920
telephone,may,wed,3,999,0,nonexistent,2524
cellular,aug,mon,2,999,0,nonexistent,29179
telephone,may,tue,4,999,0,nonexistent,15905
cellular,nov,fri,1,999,1,failure,3787
cellular,jul,thu,16,999,0,nonexistent,8836
cellular,may,tue,1,999,0,nonexistent,38168
telephone,nov,wed,2,6,1,success,33566
cellular,may,tue,1,999,0,nonexistent,6939
cellular,apr,fri,2,999,0,nonexistent,23867
cellular,aug,thu,2,999,1,failure,18031
cellular,nov,tue,3,999,1,failure,15522
cellular,nov,fri,1,999,1,failure,7790
telephone,jul,wed,7,999,0,nonexistent,384
cellular,may,tue,1,9,1,success,36396
cellular,aug,mon,4,999,0,nonexistent,14964
telephone,may,wed,3,999,0,nonexistent,11025
cellular,aug,fri,3,999,0,nonexistent,2886
cellular,aug,mon,3,999,0,nonexistent,7272
telephone,may,wed,2,999,0,nonexistent,17647
telephone,jun,thu,1,999,0,nonexistent,8910
cellular,nov,wed,1,999,0,nonexistent,17615
cellular,nov,fri,3,999,0,nonexistent,26613
telephone,may,tue,1,999,0,nonexistent,28087
cellular,may,thu,6,999,1,failure,35949
cellular,jul,wed,4,999,0,nonexistent,1406
cellular,aug,tue,1,999,0,nonexistent,22910
telephone,may,mon,4,999,0,nonexistent,828
cellular,nov,fri,2,999,0,nonexistent,2089
cellular,jul,tue,4,999,0,nonexistent,21048
telephone,may,mon,5,999,0,nonexistent,13974
cellular,aug,fri,1,999,0,nonexistent,4265
cellular,may,thu,1,6,1,success,33685
telephone,may,fri,1,999,0,nonexistent,7393
cellular,aug,fri,1,999,0,nonexistent,3920
telephone,jul,fri,3,999,0,nonexistent,10322
cellular,mar,wed,2,999,1,failure,12739
cellular,may,wed,4,999,1,failure,37054
cellular,jul,thu,1,999,0,nonexistent,3021
cellular,aug,thu,1,999,0,nonexistent,24002
telephone,may,fri,10,999,0,nonexistent,37535
telephone,may,tue,2,999,0,nonexistent,1028
cellular,jul,tue,2,999,0,nonexistent,3130
telephone,jun,wed,1,999,0,nonexistent,2732
telephone,jun,wed,2,999,0,nonexistent,38326
cellular,apr,mon,4,999,0,nonexistent,17403
cellular,aug,tue,1,999,0,nonexistent,22966
cellular,jul,thu,2,999,0,nonexistent,32332
cellular,dec,thu,2,999,0,nonexistent,27081
telephone,jun,mon,3,999,0,nonexistent,25372
cellular,jul,wed,6,999,0,nonexistent,18162
cellular,may,fri,1,999,0,nonexistent,37045
cellular,jul,tue,1,999,0,nonexistent,7274
cellular,aug,thu,2,999,0,nonexistent,12686
telephone,may,mon,1,999,0,nonexistent,36141
telephone,jun,wed,3,999,0,nonexistent,5465
cellular,jul,wed,4,999,0,nonexistent,19709
telephone,jun,tue,2,999,0,nonexistent,7649
cellular,jul,wed,8,999,0,nonexistent,38073
cellular,may,thu,1,999,1,failure,5799
telephone,jun,mon,2,999,0,nonexistent,30097
cellular,nov,wed,2,999,0,nonexistent,12526
telephone,may,wed,1,999,0,nonexistent,20069
cellular,jul,wed,1,999,0,nonexistent,1509
cellular,aug,mon,3,999,1,failure,36290
telephone,may,wed,1,999,0,nonexistent,13866
cellular,apr,mon,1,999,0,nonexistent,14992
telephone,jun,mon,10,999,0,nonexistent,20106
cellular,jul,fri,6,999,0,nonexistent,36028
telephone,may,thu,5,999,0,nonexistent,10395
telephone,may,tue,2,999,0,nonexistent,32151
cellular,nov,mon,1,999,0,nonexistent,25213
telephone,may,thu,2,999,0,nonexistent,13157
telephone,may,thu,1,999,0,nonexistent,22541
telephone,may,fri,2,999,0,nonexistent,17600
cellular,nov,thu,2,999,0,nonexistent,35656
cellular,sep,thu,1,999,0,nonexistent,16690
cellular,apr,wed,1,999,0,nonexistent,24589
cellular,jul,wed,2,999,0,nonexistent,31323
telephone,jun,thu,2,999,0,nonexistent,13233
telephone,jun,tue,12,999,0,nonexistent,27719
cellular,sep,thu,2,999,1,failure,23976
telephone,may,wed,2,999,0,nonexistent,24393
cellular,nov,wed,2,999,1,failure,14986
telephone,may,mon,1,999,0,nonexistent,32437
telephone,jul,mon,1,6,2,success,15094
telephone,apr,tue,2,999,0,nonexistent,24974
cellular,may,tue,2,999,0,nonexistent,26854
telephone,may,fri,2,999,0,nonexistent,24905
cellular,aug,thu,2,999,0,nonexistent,35636
telephone,jun,mon,4,999,0,nonexistent,3873
cellular,aug,wed,4,999,0,nonexistent,37874
telephone,jun,mon,1,999,0,nonexistent,6182
cellular,nov,tue,1,999,0,nonexistent,34777
telephone,jun,fri,1,999,0,nonexistent,20535
telephone,jul,thu,10,999,0,nonexistent,22337
telephone,jun,thu,1,999,0,nonexistent,39923
telephone,may,tue,1,999,0,nonexistent,32768
cellular,may,mon,1,999,0,nonexistent,34827
telephone,may,fri,8,999,0,nonexistent,22730
telephone,jun,fri,1,999,0,nonexistent,22008
cellular,aug,fri,2,3,1,success,26798
cellular,oct,thu,1,999,0,nonexistent,39832
cellular,apr,mon,3,999,0,nonexistent,19160
telephone,may,fri,4,999,1,failure,2336
cellular,jul,mon,1,999,0,nonexistent,17877
telephone,may,fri,1,999,0,nonexistent,29903
cellular,nov,wed,4,999,0,nonexistent,2785
telephone,may,mon,1,999,0,nonexistent,8460
cellular,may,fri,1,999,0,nonexistent,40006
cellular,aug,fri,1,999,0,nonexistent,37428
cellular,may,mon,4,999,0,nonexistent,18603
telephone,jun,mon,8,999,0,nonexistent,13951
telephone,jun,wed,29,999,0,nonexistent,30006
telephone,may,wed,1,999,0,nonexistent,17888
telephone,may,thu,1,999,0,nonexistent,39152
cellular,jul,wed,1,999,0,nonexistent,40473
cellular,nov,wed,1,999,0,nonexistent,36766
cellular,nov,thu,5,999,0,nonexistent,4224
cellular,may,mon,2,999,1,failure,11737
cellular,sep,fri,2,999,1,failure,24976
cellular,apr,thu,1,999,0,nonexistent,100
cellular,jul,tue,1,999,1,failure,27792
telephone,may,fri,2,999,0,nonexistent,12161
cellular,aug,thu,1,999,0,nonexistent,33229
telephone,jun,thu,1,999,0,nonexistent,2694
cellular,apr,thu,1,999,0,nonexistent,14351
cellular,jul,tue,1,999,0,nonexistent,11822
cellular,jul,thu,1,999,0,nonexistent,11584
cellular,may,fri,5,999,0,nonexistent,15870
telephone,nov,thu,2,999,0,nonexistent,14345
cellular,may,thu,1,999,1,failure,36348
telephone,may,fri,1,999,0,nonexistent,16904
telephone,jun,wed,5,999,0,nonexistent,19822
cellular,apr,thu,2,999,0,nonexistent,41083
cellular,nov,fri,2,999,1,failure,18001
telephone,may,fri,1,999,0,nonexistent,17226
cellular,nov,tue,2,999,0,nonexistent,1198
cellular,may,tue,2,999,0,nonexistent,13323
cellular,aug,mon,1,999,0,nonexistent,23340
cellular,oct,tue,1,999,1,failure,25087
telephone,jun,mon,1,999,0,nonexistent,7612
cellular,aug,wed,1,999,0,nonexistent,1698
cellular,apr,mon,3,999,0,nonexistent,22266
telephone,jul,mon,1,999,0,nonexistent,38391
telephone,may,thu,5,999,0,nonexistent,29875
telephone,may,thu,4,999,0,nonexistent,36454
telephone,may,fri,1,999,0,nonexistent,7883
telephone,may,thu,1,999,0,nonexistent,40242
cellular,aug,fri,1,999,0,nonexistent,22227
telephone,jul,thu,7,999,0,nonexistent,24834
telephone,may,wed,4,999,0,nonexistent,34654
cellular,may,thu,7,999,0,nonexistent,12944
telephone,jun,fri,1,999,0,nonexistent,36814
cellular,aug,mon,1,999,0,nonexistent,12121
telephone,jun,tue,2,999,0,nonexistent,40794
telephone,may,fri,3,999,0,nonexistent,32056
cellular,aug,wed,4,999,0,nonexistent,11233
cellular,jul,thu,1,999,0,nonexistent,26088
cellular,may,fri,1,999,1,failure,33132
cellular,nov,thu,1,999,0,nonexistent,24969
cellular,aug,tue,4,999,0,nonexistent,17289
cellular,apr,thu,1,999,0,nonexistent,12629
cellular,may,thu,1,999,1,failure,6033
cellular,nov,wed,2,999,1,failure,31933
cellular,aug,tue,1,999,0,nonexistent,6265
cellular,jun,tue,2,999,0,nonexistent,16105
cellular,nov,mon,2,999,0,nonexistent,18525
telephone,may,tue,1,999,0,nonexistent,5700
cellular,jul,mon,5,999,0,nonexistent,4682
telephone,may,fri,1,999,0,nonexistent,23190
cellular,jul,tue,4,999,0,nonexistent,38705
telephone,aug,mon,2,999,0,nonexistent,28320
cellular,aug,wed,2,6,3,success,30430
cellular,jul,wed,2,999,0,nonexistent,34928
cellular,aug,wed,3,999,0,nonexistent,2025
cellular,jul,tue,3,999,1,failure,40406
cellular,oct,fri,1,999,2,failure,1117
telephone,may,tue,2,999,0,nonexistent,21113
telephone,may,mon,1,999,0,nonexistent,17046
cellular,aug,fri,1,999,0,nonexistent,25161
cellular,jul,tue,3,999,0,nonexistent,14990
telephone,nov,mon,2,999,0,nonexistent,5479
cellular,may,wed,3,999,1,failure,12475
cellular,apr,fri,2,999,0,nonexistent,34321
cellular,aug,tue,1,999,0,nonexistent,28708
cellular,may,tue,4,999,0,nonexistent,32916
cellular,jul,mon,3,999,0,nonexistent,3064
cellular,aug,mon,1,999,0,nonexistent,24736
cellular,jul,fri,1,999,0,nonexistent,27504
cellular,jul,fri,2,999,0,nonexistent,37800
cellular,jul,mon,1,999,0,nonexistent,1957
telephone,mar,tue,3,999,0,nonexistent,9752
cellular,may,mon,1,999,0,nonexistent,41179
telephone,jun,tue,1,999,0,nonexistent,8173
cellular,may,mon,2,999,1,failure,37782
telephone,jun,tue,2,999,0,nonexistent,39615
cellular,aug,thu,2,999,4,failure,31456
cellular,aug,tue,1,999,0,nonexistent,28853
cellular,jul,thu,1,999,0,nonexistent,31163
cellular,aug,mon,3,999,0,nonexistent,13893
cellular,jul,fri,2,999,0,nonexistent,34806
cellular,nov,fri,1,999,0,nonexistent,26393
cellular,aug,tue,9,999,0,nonexistent,23370
cellular,may,thu,2,999,1,failure,2915
cellular,nov,thu,4,999,0,nonexistent,3974
cellular,aug,tue,2,999,0,nonexistent,9473
cellular,may,fri,1,999,1,failure,31484
cellular,jul,tue,1,999,0,nonexistent,25632
telephone,may,tue,1,999,0,nonexistent,21547
cellular,may,mon,6,999,0,nonexistent,24915
cellular,jul,thu,3,999,0,nonexistent,7006
cellular,oct,tue,1,6,1,success,1477
telephone,may,tue,1,999,0,nonexistent,27313
telephone,jun,tue,2,999,0,nonexistent,22025
cellular,jun,wed,1,999,0,nonexistent,3627
cellular,aug,thu,2,999,1,failure,6028
cellular,jul,wed,1,999,0,nonexistent,9533
telephone,jun,wed,2,999,0,nonexistent,3979
cellular,nov,thu,1,999,0,nonexistent,9209
telephone,may,mon,1,999,0,nonexistent,40352
telephone,jun,mon,4,999,0,nonexistent,30863
cellular,nov,tue,1,999,1,failure,14653
telephone,may,tue,1,999,0,nonexistent,17234
cellular,jul,mon,7,999,0,nonexistent,12703
cellular,aug,wed,2,999,0,nonexistent,2306
telephone,jun,wed,3,999,0,nonexistent,3646
cellular,nov,fri,1,999,0,nonexistent,25954
cellular,apr,thu,1,999,0,nonexistent,29559
telephone,jun,tue,1,999,0,nonexistent,16012
cellular,aug,thu,2,999,0,nonexistent,11515
telephone,may,wed,3,999,0,nonexistent,40664
telephone,aug,thu,9,999,0,nonexistent,31260
cellular,may,tue,1,999,1,failure,3456
telephone,may,mon,3,999,0,nonexistent,13902
cellular,aug,thu,1,999,2,failure,3120
telephone,jul,thu,2,999,0,nonexistent,35429
cellular,may,thu,4,999,0,nonexistent,8118
cellular,apr,mon,2,999,1,failure,20464
cellular,jul,wed,1,999,0,nonexistent,10466
telephone,may,tue,3,999,0,nonexistent,18633
telephone,may,wed,3,999,0,nonexistent,30196
telephone,may,wed,1,999,0,nonexistent,28691
telephone,may,wed,2,999,0,nonexistent,13474
cellular,apr,tue,3,999,1,failure,20091
telephone,jun,tue,2,999,0,nonexistent,22386
telephone,may,thu,2,999,0,nonexistent,6986
cellular,nov,thu,1,999,0,nonexistent,3164
telephone,jun,mon,8,999,0,nonexistent,39373
cellular,aug,mon,2,999,0,nonexistent,21609
cellular,aug,mon,2,999,0,nonexistent,18967
cellular,apr,fri,2,999,0,nonexistent,8313
cellular,aug,tue,1,999,0,nonexistent,24687
cellular,jul,mon,3,999,0,nonexistent,17030
cellular,nov,mon,1,999,0,nonexistent,39932
telephone,jun,thu,3,999,0,nonexistent,21407
