age,job,marital,education,default,housing,loan,id
24,technician,single,professional.course,no,no,no,1480
33,blue-collar,divorced,basic.9y,no,no,no,8567
30,blue-collar,married,basic.6y,unknown,yes,no,19094
26,admin.,single,university.degree,no,yes,no,22825
38,admin.,single,university.degree,no,yes,no,40567
35,admin.,divorced,high.school,no,no,yes,26639
26,admin.,single,high.school,no,no,no,1097
37,admin.,single,high.school,no,no,no,7669
33,self-employed,married,basic.9y,unknown,no,no,13863
38,management,married,high.school,unknown,yes,no,11771
38,admin.,unknown,university.degree,no,no,no,29613
28,services,married,unknown,no,no,no,5376
35,management,married,university.degree,no,no,no,29298
35,blue-collar,married,basic.4y,no,yes,no,7419
32,admin.,divorced,university.degree,no,yes,yes,6301
37,blue-collar,divorced,professional.course,no,no,no,2968
55,retired,divorced,professional.course,no,no,no,34974
47,housemaid,married,basic.4y,unknown,no,no,37675
58,retired,married,professional.course,unknown,no,no,27121
46,housemaid,married,university.degree,unknown,yes,no,19326
30,student,single,unknown,no,no,no,23765
52,retired,married,basic.9y,unknown,no,no,2018
37,admin.,married,university.degree,no,yes,no,25126
54,technician,married,university.degree,unknown,no,no,24417
46,technician,divorced,professional.course,no,yes,yes,33233
50,blue-collar,married,basic.4y,unknown,yes,no,28091
32,student,married,high.school,no,no,no,21793
34,management,married,university.degree,no,no,no,370
49,management,married,professional.course,unknown,yes,no,9067
43,admin.,married,university.degree,no,no,no,34836
49,blue-collar,married,high.school,unknown,no,yes,39527
57,housemaid,married,basic.6y,unknown,yes,no,11878
34,entrepreneur,single,basic.9y,no,yes,no,33839
38,admin.,single,university.degree,no,yes,no,29988
36,management,married,high.school,unknown,yes,no,4320
27,admin.,single,high.school,no,no,no,7894
40,admin.,single,university.degree,no,yes,no,23999
40,blue-collar,married,basic.4y,no,yes,no,5521
35,admin.,married,high.school,no,no,no,6513
55,admin.,married,basic.9y,no,yes,yes,33593
35,admin.,single,high.school,no,yes,no,997
26,management,single,university.degree,no,yes,no,31278
34,services,married,university.degree,no,no,no,14541
48,technician,married,university.degree,no,no,no,15676
24,technician,single,unknown,no,no,no,4324
32,self-employed,single,university.degree,no,yes,no,4395
35,unemployed,married,professional.course,no,yes,no,37267
35,admin.,married,high.school,unknown,yes,yes,7377
57,admin.,married,university.degree,unknown,no,no,34572
49,technician,married,high.school,no,yes,no,3729
45,technician,divorced,university.degree,no,yes,no,14713
47,technician,divorced,high.school,no,yes,no,12919
34,admin.,single,university.degree,no,no,no,722
41,management,married,university.degree,no,no,yes,20602
40,technician,married,professional.course,no,no,no,38753
42,admin.,married,university.degree,unknown,yes,no,1158
24,blue-collar,married,basic.9y,no,yes,no,11065
38,services,married,basic.9y,no,no,no,12829
26,housemaid,married,basic.4y,no,no,no,13381
83,retired,married,high.school,no,no,no,9131
27,blue-collar,single,basic.6y,no,no,no,407
49,technician,married,professional.course,unknown,unknown,unknown,40761
29,blue-collar,single,basic.6y,no,no,no,21208
40,management,married,university.degree,no,yes,no,34648
52,admin.,divorced,university.degree,no,no,no,37138
30,admin.,married,unknown,no,no,yes,28043
48,technician,married,professional.course,unknown,no,no,14359
43,technician,single,professional.course,no,yes,no,15284
36,management,married,basic.6y,no,yes,yes,39877
21,services,single,basic.9y,no,yes,no,20973
41,blue-collar,married,basic.9y,no,no,no,26803
44,management,married,university.degree,no,yes,no,34523
35,blue-collar,married,high.school,no,no,no,2934
42,blue-collar,married,basic.9y,unknown,no,yes,17016
50,entrepreneur,married,university.degree,no,no,no,9271
45,admin.,divorced,professional.course,no,no,yes,5355
32,management,single,university.degree,no,no,no,30910
41,admin.,single,high.school,no,no,no,37805
36,self-employed,married,university.degree,no,yes,no,788
43,blue-collar,married,basic.9y,unknown,no,no,39866
38,admin.,married,high.school,no,yes,no,34645
44,management,married,university.degree,no,yes,no,28862
31,technician,single,professional.course,no,yes,no,4710
38,admin.,married,high.school,no,no,no,25668
32,technician,married,professional.course,no,no,no,8958
37,admin.,married,university.degree,no,yes,no,10717
55,blue-collar,married,basic.4y,unknown,yes,no,7508
38,services,married,high.school,unknown,yes,no,6927
53,blue-collar,married,basic.4y,no,yes,no,24808
57,blue-collar,married,basic.4y,unknown,no,no,28568
50,admin.,married,university.degree,no,no,no,38194
40,services,married,high.school,unknown,no,no,19969
50,technician,married,basic.6y,no,yes,no,9673
50,admin.,married,university.degree,no,yes,no,40736
34,admin.,single,university.degree,no,yes,no,40191
42,blue-collar,single,basic.4y,no,no,no,16205
35,technician,single,high.school,no,yes,no,8770
56,retired,married,high.school,no,yes,no,22491
34,unemployed,married,high.school,no,yes,yes,23468
52,admin.,divorced,university.degree,no,yes,no,26592
39,technician,married,professional.course,no,no,yes,40127
33,admin.,single,university.degree,no,no,yes,35045
81,housemaid,married,basic.4y,no,yes,no,12212
31,technician,married,high.school,no,yes,yes,23077
55,retired,married,basic.4y,no,yes,no,22317
32,admin.,single,university.degree,no,no,no,16864
57,admin.,single,university.degree,no,no,no,26677
22,student,single,basic.9y,no,no,no,19526
39,blue-collar,single,basic.9y,no,yes,no,35586
39,blue-collar,married,basic.9y,no,no,no,37778
45,admin.,single,professional.course,no,yes,no,17146
44,admin.,married,basic.9y,unknown,yes,yes,25709
38,management,married,university.degree,no,no,no,17493
49,blue-collar,divorced,basic.9y,no,yes,no,28543
31,services,single,high.school,no,yes,yes,21967
31,management,married,university.degree,no,no,yes,18773
46,blue-collar,married,basic.9y,no,yes,no,27043
51,entrepreneur,single,basic.9y,no,yes,no,19761
40,blue-collar,married,high.school,no,no,no,5361
31,technician,single,university.degree,no,yes,no,12844
24,blue-collar,single,unknown,no,no,yes,33385
34,services,single,high.school,no,no,no,38818
37,admin.,married,high.school,unknown,no,no,13905
34,self-employed,single,university.degree,no,no,no,17432
50,blue-collar,married,unknown,no,yes,no,21072
44,blue-collar,single,basic.6y,unknown,yes,no,12255
29,admin.,single,high.school,no,no,no,26391
35,admin.,married,university.degree,no,yes,no,4730
32,blue-collar,married,basic.4y,no,no,no,33613
47,self-employed,married,basic.9y,unknown,yes,no,4788
49,technician,married,professional.course,no,no,yes,26073
33,technician,divorced,high.school,no,no,no,37347
45,blue-collar,married,professional.course,no,yes,no,14774
41,services,married,high.school,no,yes,no,4247
31,technician,married,university.degree,no,yes,yes,27723
29,admin.,single,university.degree,no,no,no,36034
50,blue-collar,married,basic.6y,unknown,no,no,25329
30,services,single,high.school,no,no,no,18969
52,technician,married,basic.9y,no,yes,no,4114
49,management,married,university.degree,no,yes,no,2386
33,technician,single,university.degree,no,yes,no,20227
36,technician,married,professional.course,no,no,yes,37470
45,technician,married,university.degree,no,yes,no,11641
42,blue-collar,married,basic.6y,no,yes,no,25514
35,technician,single,university.degree,no,yes,no,34410
41,admin.,single,university.degree,unknown,yes,no,35454
47,technician,single,professional.course,no,yes,no,31923
34,technician,married,professional.course,unknown,yes,yes,31049
57,management,married,university.degree,unknown,no,yes,30052
30,unemployed,single,unknown,no,yes,no,28590
32,technician,single,high.school,no,no,no,24411
20,student,single,basic.9y,no,yes,no,22408
34,technician,single,university.degree,no,yes,no,1152
57,retired,married,high.school,unknown,yes,no,34941
41,blue-collar,married,basic.6y,no,yes,no,29992
40,services,married,high.school,no,no,yes,1679
45,technician,divorced,university.degree,no,no,yes,23265
29,services,married,high.school,no,yes,no,33044
36,admin.,married,high.school,no,no,no,34956
30,admin.,married,university.degree,no,yes,no,33989
36,admin.,married,basic.6y,no,yes,no,29928
30,blue-collar,single,unknown,no,yes,yes,29638
46,admin.,single,university.degree,no,yes,no,30761
49,entrepreneur,married,university.degree,no,yes,no,39412
28,management,single,university.degree,no,no,no,36320
42,admin.,married,high.school,no,no,no,6559
34,technician,married,professional.course,no,yes,no,27357
31,entrepreneur,married,basic.6y,no,yes,no,937
33,services,married,high.school,no,yes,yes,27539
36,admin.,married,university.degree,unknown,yes,no,7561
34,blue-collar,married,basic.4y,unknown,yes,no,6073
53,management,married,university.degree,no,yes,no,28334
39,technician,single,professional.course,no,yes,no,32377
35,blue-collar,married,basic.4y,no,no,no,1645
39,admin.,married,high.school,no,no,no,27768
33,services,married,high.school,unknown,yes,no,8525
45,services,married,high.school,unknown,yes,no,13093
37,technician,married,professional.course,no,yes,yes,2000
45,blue-collar,married,basic.6y,no,yes,no,17436
46,admin.,divorced,university.degree,no,yes,no,28966
37,technician,single,university.degree,no,no,no,38368
33,blue-collar,married,basic.9y,no,yes,no,34774
48,admin.,divorced,high.school,no,yes,yes,29454
35,management,married,university.degree,no,yes,no,37460
59,housemaid,divorced,unknown,no,unknown,unknown,35305
43,management,married,high.school,no,yes,no,36308
52,technician,married,high.school,no,no,no,27117
39,blue-collar,married,basic.9y,no,yes,no,24272
28,blue-collar,single,unknown,no,no,no,35044
44,technician,single,university.degree,no,yes,no,26077
47,admin.,married,university.degree,no,no,yes,23893
34,blue-collar,married,basic.9y,no,yes,no,28986
58,admin.,married,high.school,no,yes,no,13708
29,admin.,married,basic.9y,no,yes,no,37059
50,technician,divorced,professional.course,no,yes,no,26235
57,self-employed,married,basic.4y,no,yes,no,27660
50,self-employed,married,university.degree,no,no,no,18254
29,services,single,high.school,no,yes,yes,26467
49,admin.,single,university.degree,no,no,no,33844
40,blue-collar,married,basic.6y,no,yes,no,17663
41,self-employed,married,professional.course,no,yes,no,33471
52,admin.,divorced,university.degree,no,yes,no,21275
23,management,single,university.degree,no,yes,yes,27416
42,admin.,married,university.degree,no,yes,no,28935
44,services,married,unknown,no,no,no,9308
32,technician,married,high.school,no,yes,no,21218
43,management,married,professional.course,no,yes,no,24971
31,technician,divorced,high.school,no,no,no,41154
38,admin.,single,high.school,no,yes,no,29021
57,technician,married,professional.course,unknown,no,no,38416
30,technician,married,university.degree,no,no,no,20460
35,services,married,high.school,no,unknown,unknown,24433
36,technician,married,professional.course,no,yes,yes,40049
39,technician,single,university.degree,no,no,no,30018
34,admin.,married,basic.9y,no,yes,no,40355
30,blue-collar,single,high.school,no,yes,no,22210
46,technician,divorced,professional.course,no,no,no,26380
29,management,single,university.degree,no,yes,yes,15196
48,blue-collar,married,basic.9y,no,no,no,22455
27,services,married,high.school,no,yes,no,23467
52,self-employed,married,university.degree,no,yes,no,15634
35,blue-collar,married,basic.6y,unknown,no,no,16741
56,retired,married,basic.9y,unknown,yes,no,14758
28,services,married,high.school,no,yes,no,38463
45,admin.,married,high.school,no,no,yes,14246
54,services,divorced,high.school,no,no,no,30731
54,blue-collar,married,basic.4y,no,no,no,18243
50,management,married,university.degree,unknown,no,no,339
39,services,married,high.school,unknown,no,no,97
37,management,married,university.degree,unknown,no,no,35716
47,services,married,basic.6y,no,no,no,15421
30,admin.,single,high.school,no,yes,no,35500
33,admin.,single,university.degree,no,no,no,21955
50,admin.,married,university.degree,no,no,yes,23064
38,blue-collar,married,basic.9y,no,yes,no,39311
46,services,married,high.school,unknown,no,no,10547
43,blue-collar,married,basic.9y,no,yes,no,18867
36,admin.,married,university.degree,no,yes,no,27772
28,technician,single,university.degree,no,no,no,30099
38,blue-collar,married,basic.6y,no,yes,no,29787
38,technician,married,basic.6y,unknown,yes,yes,3525
50,unemployed,married,high.school,no,no,no,5626
53,admin.,divorced,university.degree,no,yes,no,34610
56,entrepreneur,married,university.degree,no,no,yes,34506
29,blue-collar,single,basic.9y,no,unknown,unknown,30877
31,management,single,university.degree,no,yes,no,15109
54,technician,married,professional.course,no,no,no,15543
34,admin.,single,high.school,no,yes,no,39081
49,services,married,basic.6y,no,yes,no,7383
39,technician,married,professional.course,no,no,no,14938
45,blue-collar,married,basic.4y,unknown,yes,no,16492
33,admin.,divorced,high.school,no,no,no,38025
32,admin.,single,university.degree,no,no,no,38285
35,services,divorced,high.school,no,no,no,38828
28,technician,single,professional.course,no,yes,no,32105
53,technician,divorced,professional.course,no,yes,no,4599
57,housemaid,divorced,basic.6y,no,yes,no,18192
44,admin.,divorced,university.degree,no,no,no,25017
49,admin.,divorced,high.school,no,no,no,33768
48,admin.,divorced,high.school,no,no,no,16910
35,entrepreneur,married,university.degree,no,yes,no,29832
28,admin.,single,university.degree,no,yes,no,8216
32,admin.,married,high.school,no,yes,yes,39329
26,unknown,single,high.school,unknown,yes,yes,24472
47,blue-collar,married,basic.4y,unknown,no,no,3483
60,management,married,university.degree,no,yes,no,15467
37,admin.,single,university.degree,no,no,yes,30999
33,technician,married,high.school,no,no,no,27215
29,services,single,high.school,no,yes,no,4907
40,blue-collar,divorced,basic.9y,no,yes,no,11657
23,blue-collar,single,basic.4y,no,yes,no,5801
32,admin.,single,university.degree,no,yes,no,11089
56,management,married,university.degree,no,no,no,40825
60,retired,divorced,basic.4y,no,no,no,9408
35,unemployed,married,university.degree,no,yes,no,29980
42,entrepreneur,single,university.degree,no,yes,no,11751
54,blue-collar,married,basic.4y,unknown,unknown,unknown,30259
47,blue-collar,married,basic.4y,no,yes,no,31502
21,student,single,high.school,no,yes,no,13491
32,admin.,single,university.degree,no,yes,no,15411
45,admin.,married,high.school,unknown,no,yes,40841
48,admin.,single,university.degree,no,no,yes,33417
35,admin.,single,basic.4y,unknown,no,no,30535
53,technician,married,professional.course,no,no,no,17910
57,blue-collar,married,basic.4y,unknown,yes,no,33650
35,technician,married,professional.course,no,yes,yes,32003
32,admin.,married,university.degree,no,no,no,28502
35,blue-collar,married,basic.9y,unknown,no,no,32403
29,technician,single,professional.course,no,yes,yes,14995
25,services,single,high.school,no,yes,no,17180
42,management,divorced,unknown,no,no,no,12455
33,admin.,married,university.degree,no,yes,no,39229
42,admin.,single,university.degree,no,no,no,13136
31,blue-collar,single,basic.9y,no,unknown,unknown,40099
31,blue-collar,married,basic.4y,unknown,yes,no,35375
35,technician,single,high.school,no,yes,no,22388
35,admin.,married,university.degree,no,no,no,17763
28,self-employed,married,professional.course,no,no,no,20694
56,retired,married,university.degree,no,yes,yes,35975
37,admin.,married,high.school,no,no,no,12730
29,student,single,university.degree,no,yes,no,9871
33,unemployed,single,unknown,no,yes,no,2938
53,blue-collar,married,basic.9y,unknown,no,yes,19393
33,admin.,married,university.degree,no,no,no,38101
28,student,single,high.school,no,no,no,473
55,blue-collar,married,basic.4y,no,no,no,32434
40,admin.,divorced,high.school,no,yes,no,25654
42,technician,single,professional.course,no,yes,no,39630
44,admin.,married,high.school,no,yes,no,23706
71,retired,single,university.degree,no,unknown,unknown,38199
50,housemaid,single,unknown,no,yes,no,5562
45,admin.,married,high.school,no,yes,no,20203
41,unknown,married,unknown,no,yes,no,24864
41,technician,married,professional.course,no,no,no,24607
31,admin.,single,high.school,no,yes,no,26237
36,blue-collar,single,basic.9y,no,no,no,11293
32,technician,single,university.degree,no,yes,no,14801
54,blue-collar,married,unknown,no,no,no,18713
22,student,single,high.school,no,no,no,32962
38,admin.,single,university.degree,no,yes,yes,36710
32,admin.,married,university.degree,no,yes,no,8086
31,management,single,high.school,no,yes,no,14293
37,management,married,unknown,no,yes,no,38014
39,blue-collar,married,basic.4y,unknown,yes,no,38748
54,admin.,married,high.school,no,yes,no,17422
49,unknown,married,unknown,no,no,yes,38124
42,technician,divorced,professional.course,no,yes,no,8428
51,self-employed,married,basic.4y,unknown,no,yes,35434
40,admin.,married,university.degree,no,no,no,27676
53,self-employed,married,university.degree,no,no,no,19585
39,management,single,university.degree,no,yes,no,10548
38,technician,married,university.degree,no,no,no,28801
24,services,single,high.school,no,yes,no,2275
36,admin.,married,university.degree,no,no,no,34258
44,blue-collar,married,basic.4y,unknown,yes,no,29066
33,management,married,professional.course,no,no,no,17602
43,admin.,married,high.school,no,yes,no,12800
18,student,single,basic.6y,no,yes,no,7738
33,entrepreneur,married,university.degree,no,yes,no,40762
31,student,single,unknown,no,unknown,unknown,32850
34,admin.,married,university.degree,no,yes,no,6769
48,admin.,married,university.degree,no,yes,no,514
45,blue-collar,married,basic.9y,no,no,no,6476
36,admin.,married,university.degree,unknown,yes,yes,40991
41,blue-collar,married,basic.6y,no,yes,yes,21445
33,services,divorced,high.school,no,no,no,37615
33,unemployed,married,basic.4y,no,no,no,13111
33,blue-collar,single,basic.9y,no,yes,no,25464
29,blue-collar,married,high.school,no,no,no,40038
39,blue-collar,married,basic.9y,no,no,no,8677
52,services,divorced,high.school,no,no,no,14304
31,admin.,married,high.school,no,yes,no,19439
52,management,married,university.degree,unknown,yes,no,33096
37,management,divorced,unknown,no,yes,no,11238
28,student,married,university.degree,unknown,yes,no,19705
57,management,married,university.degree,no,yes,no,36841
52,admin.,married,university.degree,unknown,yes,no,24426
46,admin.,divorced,university.degree,no,yes,no,11081
43,blue-collar,married,basic.9y,no,yes,yes,6672
30,unemployed,single,university.degree,no,yes,no,37018
39,admin.,married,university.degree,no,yes,yes,15012
35,admin.,divorced,university.degree,no,yes,no,6364
41,technician,single,professional.course,no,unknown,unknown,11800
31,technician,married,high.school,no,no,yes,12519
32,blue-collar,married,basic.6y,no,no,no,32629
45,admin.,single,university.degree,no,no,no,26129
29,blue-collar,single,high.school,no,yes,no,1229
27,management,married,university.degree,no,yes,no,32534
32,services,married,high.school,no,yes,yes,26505
24,admin.,married,high.school,no,no,yes,57
35,student,single,university.degree,no,yes,no,3032
42,unemployed,married,high.school,no,yes,no,281
36,admin.,married,high.school,unknown,yes,yes,12561
52,technician,single,professional.course,unknown,no,no,36221
59,management,married,basic.6y,unknown,yes,no,21812
30,admin.,married,unknown,no,yes,no,2953
45,admin.,married,university.degree,unknown,no,no,30200
31,blue-collar,married,basic.6y,no,no,no,21311
38,admin.,single,basic.9y,no,no,yes,40949
40,blue-collar,married,basic.9y,no,yes,no,22222
42,technician,married,high.school,no,no,yes,2756
35,admin.,married,university.degree,no,yes,no,35227
37,admin.,married,unknown,no,no,no,27120
33,blue-collar,single,basic.4y,no,yes,no,570
49,technician,married,university.degree,no,no,no,34995
29,admin.,married,university.degree,no,unknown,unknown,37899
27,admin.,married,professional.course,no,yes,yes,33076
33,blue-collar,married,high.school,no,no,no,17997
30,admin.,married,university.degree,no,no,no,38275
40,technician,single,university.degree,no,yes,no,32865
31,admin.,single,university.degree,no,yes,no,18547
33,admin.,married,university.degree,no,no,no,22732
38,admin.,divorced,university.degree,no,no,no,25435
46,management,married,unknown,no,yes,no,13732
30,student,single,high.school,no,yes,no,11520
31,technician,married,professional.course,no,no,no,27383
40,technician,married,basic.4y,no,no,yes,29655
43,self-employed,married,high.school,no,yes,no,16787
38,admin.,married,high.school,no,yes,no,4193
40,entrepreneur,divorced,university.degree,no,no,no,8095
27,admin.,married,university.degree,no,no,no,34145
43,admin.,married,university.degree,no,yes,no,26740
29,services,married,high.school,unknown,unknown,unknown,33873
47,admin.,married,high.school,no,no,no,2452
32,blue-collar,married,basic.4y,unknown,no,yes,23934
34,technician,married,university.degree,no,yes,yes,23337
61,technician,married,professional.course,no,no,no,2598
45,blue-collar,divorced,basic.9y,no,yes,no,16249
33,admin.,divorced,basic.9y,no,no,no,5929
45,services,married,high.school,no,no,no,22457
29,admin.,single,high.school,no,yes,no,18512
32,admin.,married,university.degree,no,yes,no,3051
38,management,divorced,university.degree,no,no,no,15063
47,services,married,basic.6y,no,yes,no,39820
52,blue-collar,single,basic.9y,unknown,yes,no,41089
45,admin.,married,university.degree,no,yes,no,36819
57,technician,married,professional.course,unknown,yes,no,12799
32,technician,married,high.school,unknown,no,no,15529
58,retired,married,basic.4y,no,no,no,7854
39,admin.,married,high.school,no,yes,no,22814
48,technician,married,high.school,unknown,yes,no,27226
45,blue-collar,single,university.degree,no,yes,no,34536
30,blue-collar,married,basic.9y,unknown,no,no,35040
52,housemaid,married,basic.6y,no,yes,no,14129
37,blue-collar,married,basic.9y,unknown,no,no,24956
41,blue-collar,married,basic.9y,no,no,no,30760
39,unemployed,married,high.school,no,no,no,11715
32,technician,married,university.degree,no,yes,no,38808
55,management,married,basic.4y,no,no,no,27913
36,blue-collar,married,basic.9y,no,no,no,2403
32,entrepreneur,married,high.school,no,yes,no,16620
36,admin.,single,university.degree,no,no,no,11218
41,blue-collar,single,basic.4y,no,unknown,unknown,27891
46,management,married,university.degree,no,no,no,35628
46,blue-collar,married,unknown,no,yes,no,19520
37,admin.,married,high.school,no,yes,yes,30244
38,technician,married,university.degree,no,yes,no,29348
34,blue-collar,married,unknown,unknown,yes,no,31027
37,technician,married,university.degree,no,no,no,12373
45,management,married,high.school,unknown,no,no,38274
34,technician,single,university.degree,no,yes,no,40289
59,blue-collar,married,basic.9y,no,no,no,25152
41,technician,single,high.school,no,yes,no,37487
31,management,married,high.school,no,no,no,24932
36,services,single,basic.9y,no,yes,no,16100
37,technician,married,university.degree,no,yes,no,14830
41,entrepreneur,divorced,professional.course,no,no,no,32854
45,management,married,university.degree,no,no,no,4973
36,blue-collar,single,basic.6y,no,yes,no,17343
36,services,married,high.school,no,yes,no,12142
30,technician,single,university.degree,no,no,no,18523
43,self-employed,divorced,university.degree,unknown,yes,no,34613
46,blue-collar,divorced,basic.9y,no,no,no,21172
39,management,married,university.degree,no,yes,yes,32731
50,admin.,married,university.degree,no,unknown,unknown,15437
50,blue-collar,married,basic.9y,no,yes,no,8914
54,blue-collar,married,basic.4y,unknown,yes,no,22637
32,technician,single,high.school,no,no,no,11545
25,unemployed,single,professional.course,no,yes,no,4390
48,admin.,single,university.degree,no,yes,no,5976
52,admin.,married,high.school,unknown,yes,no,20875
24,admin.,single,high.school,no,yes,no,8109
34,admin.,single,university.degree,no,yes,no,25132
44,admin.,married,professional.course,no,no,no,2286
42,blue-collar,married,basic.6y,no,no,no,28730
42,housemaid,married,high.school,unknown,yes,no,19724
38,blue-collar,single,basic.6y,no,no,no,34452
45,blue-collar,married,basic.4y,unknown,no,no,21396
46,blue-collar,married,basic.9y,no,no,yes,26651
26,admin.,single,university.degree,no,yes,no,32257
51,admin.,married,high.school,no,yes,no,17706
49,services,married,high.school,no,no,no,5240
33,management,single,university.degree,no,unknown,unknown,11843
38,technician,married,professional.course,no,no,no,4789
36,technician,single,university.degree,no,no,no,4191
38,technician,single,professional.course,no,yes,no,27354
35,blue-collar,single,basic.9y,no,yes,no,16482
51,admin.,divorced,university.degree,no,no,no,9905
57,admin.,divorced,high.school,no,yes,no,21183
27,admin.,married,university.degree,no,yes,yes,16397
27,admin.,single,university.degree,no,no,no,7936
26,technician,single,professional.course,no,yes,no,39836
33,self-employed,single,professional.course,no,yes,no,13401
33,management,married,basic.4y,no,yes,yes,25084
42,admin.,married,university.degree,no,no,no,23290
51,entrepreneur,married,basic.9y,no,no,no,28692
35,admin.,single,university.degree,no,no,no,27163
49,entrepreneur,married,university.degree,no,no,no,15388
32,technician,single,university.degree,no,yes,no,15544
29,blue-collar,single,professional.course,no,no,no,16592
49,self-employed,divorced,university.degree,no,yes,no,25796
33,technician,single,professional.course,no,no,no,29570
36,blue-collar,married,basic.9y,unknown,yes,yes,16671
30,technician,single,professional.course,no,yes,no,18258
40,blue-collar,married,high.school,no,no,no,21704
21,student,single,high.school,no,yes,no,5982
34,blue-collar,married,basic.6y,no,yes,no,20467
28,blue-collar,married,basic.9y,unknown,yes,no,37021
42,management,married,high.school,no,yes,yes,40098
29,admin.,single,university.degree,no,no,no,25038
55,blue-collar,married,basic.9y,unknown,yes,no,9311
60,retired,married,basic.4y,unknown,no,no,39572
40,admin.,single,university.degree,no,no,no,21328
51,admin.,single,university.degree,no,no,no,8243
37,management,single,university.degree,no,no,no,2339
29,management,single,university.degree,no,yes,no,17406
33,technician,single,professional.course,no,yes,no,30590
57,retired,married,high.school,unknown,no,no,20856
21,student,single,basic.4y,no,no,no,3610
29,admin.,single,high.school,no,yes,no,9205
40,blue-collar,married,unknown,no,no,no,34897
33,technician,married,university.degree,no,yes,no,29932
30,blue-collar,single,unknown,no,no,yes,20646
30,technician,single,university.degree,no,no,no,27840
40,management,divorced,university.degree,unknown,no,no,7341
29,technician,single,university.degree,no,no,no,37877
27,blue-collar,married,basic.6y,unknown,yes,no,3398
36,admin.,single,university.degree,no,yes,no,30116
41,management,married,university.degree,no,no,no,39267
47,services,married,high.school,unknown,yes,no,30512
30,admin.,single,university.degree,no,yes,no,7243
30,technician,single,university.degree,no,yes,yes,14565
30,technician,single,university.degree,unknown,yes,no,29957
45,blue-collar,single,high.school,unknown,no,yes,15402
26,services,married,basic.9y,no,no,no,34810
42,management,divorced,university.degree,no,yes,no,20026
35,services,married,high.school,no,yes,no,38912
35,admin.,single,university.degree,no,no,yes,31115
39,blue-collar,single,university.degree,no,yes,no,15506
53,blue-collar,married,basic.9y,unknown,yes,no,8746
28,blue-collar,married,basic.6y,no,no,no,29635
29,technician,single,basic.9y,no,no,no,7236
22,student,single,basic.9y,no,no,no,6074
32,admin.,married,university.degree,no,yes,yes,19349
47,admin.,divorced,high.school,no,yes,no,26236
24,admin.,married,high.school,no,no,yes,17040
34,blue-collar,single,high.school,no,no,no,17442
53,technician,married,university.degree,unknown,yes,yes,21439
56,admin.,married,university.degree,no,no,yes,33343
22,admin.,single,university.degree,no,no,no,13544
52,management,married,university.degree,no,yes,yes,10812
45,blue-collar,married,illiterate,unknown,no,yes,33950
35,technician,married,basic.9y,no,yes,no,23084
36,management,married,university.degree,no,no,no,6539
30,technician,married,high.school,unknown,yes,no,29736
30,services,married,university.degree,no,yes,no,8427
32,admin.,married,university.degree,unknown,yes,no,14547
40,admin.,married,high.school,unknown,yes,no,24540
35,admin.,married,high.school,no,no,yes,10944
34,services,married,high.school,no,no,no,14551
54,management,married,basic.4y,unknown,yes,no,31354
46,technician,married,basic.9y,unknown,no,no,36755
41,technician,single,university.degree,no,no,no,20067
50,housemaid,married,basic.4y,no,no,no,7800
47,services,married,high.school,no,no,no,4278
88,retired,divorced,high.school,no,yes,no,33384
54,retired,single,basic.4y,no,yes,no,13078
30,technician,divorced,professional.course,no,yes,no,32813
32,blue-collar,married,basic.9y,no,no,no,12450
35,technician,single,university.degree,no,yes,no,38140
30,admin.,married,university.degree,no,yes,yes,17789
58,technician,married,professional.course,no,yes,no,39982
34,admin.,single,university.degree,no,no,no,12974
48,blue-collar,married,basic.6y,unknown,no,no,7432
52,services,married,basic.6y,no,no,no,10528
30,technician,married,professional.course,no,no,no,21683
26,unemployed,married,high.school,no,unknown,unknown,29502
30,technician,single,university.degree,no,no,no,20333
28,technician,single,unknown,no,yes,no,5787
25,blue-collar,married,basic.9y,unknown,no,no,27565
58,self-employed,married,unknown,unknown,no,no,26787
35,unemployed,married,basic.9y,unknown,no,no,20817
53,retired,divorced,professional.course,unknown,yes,yes,32683
29,blue-collar,married,basic.6y,no,no,no,22542
34,services,divorced,basic.6y,unknown,no,no,21983
39,technician,divorced,professional.course,no,yes,no,14950
28,blue-collar,single,basic.9y,no,yes,yes,39407
60,admin.,divorced,professional.course,no,yes,no,9843
44,blue-collar,single,university.degree,unknown,yes,yes,29864
39,admin.,married,high.school,unknown,yes,yes,20126
29,admin.,married,basic.9y,no,yes,no,4251
32,technician,married,professional.course,no,yes,no,11200
34,blue-collar,single,basic.4y,unknown,yes,no,40706
49,management,married,university.degree,no,no,no,24603
48,admin.,divorced,high.school,no,no,yes,39659
39,admin.,single,high.school,unknown,no,no,25278
43,admin.,married,high.school,no,no,no,38844
35,entrepreneur,married,basic.9y,no,no,yes,11017
40,management,married,university.degree,no,no,no,30710
32,admin.,single,basic.9y,no,no,no,12483
45,admin.,single,high.school,unknown,unknown,unknown,32086
35,admin.,divorced,high.school,no,yes,yes,6339
46,blue-collar,divorced,basic.6y,no,no,no,35190
57,management,divorced,university.degree,no,unknown,unknown,33977
47,technician,divorced,high.school,no,yes,no,30509
19,student,single,basic.9y,no,no,no,4746
56,admin.,divorced,university.degree,no,no,no,3424
42,management,married,university.degree,no,yes,no,23832
44,admin.,married,high.school,no,no,no,10897
57,retired,married,professional.course,no,yes,no,1661
39,technician,married,basic.9y,no,yes,no,20047
