age,job,marital,education,default,housing,loan,id
37,retired,divorced,basic.9y,unknown,yes,no,6784
35,blue-collar,married,basic.4y,no,no,no,14494
39,admin.,married,university.degree,no,yes,no,11672
39,admin.,married,high.school,no,yes,no,12873
29,services,single,high.school,no,yes,no,20470
42,services,married,basic.6y,no,no,no,25419
46,admin.,married,unknown,unknown,no,no,18160
24,admin.,single,high.school,unknown,unknown,unknown,19963
31,blue-collar,married,basic.9y,no,no,yes,16168
28,blue-collar,married,basic.9y,unknown,yes,no,14960
27,admin.,married,university.degree,no,no,no,13284
38,technician,single,professional.course,unknown,no,no,39941
35,admin.,married,high.school,no,yes,yes,10537
51,technician,married,unknown,no,no,no,21901
52,retired,divorced,basic.4y,unknown,yes,yes,30139
31,admin.,single,university.degree,no,yes,no,32464
42,admin.,single,university.degree,no,no,no,11168
44,services,married,high.school,no,no,no,29292
37,admin.,single,university.degree,no,yes,no,38407
34,admin.,single,high.school,no,yes,no,5869
39,technician,married,basic.6y,no,yes,no,11936
46,technician,divorced,professional.course,no,no,no,37303
36,technician,single,professional.course,no,no,yes,10407
37,services,divorced,basic.9y,no,yes,no,36166
60,admin.,married,high.school,no,yes,yes,28393
40,services,married,basic.6y,unknown,no,yes,20792
40,technician,married,university.degree,no,no,no,10362
46,admin.,married,high.school,no,yes,yes,15477
48,technician,married,high.school,no,yes,no,18767
35,blue-collar,married,basic.9y,no,yes,no,21722
33,technician,single,university.degree,no,no,no,11832
36,services,married,high.school,no,yes,no,26250
32,blue-collar,married,basic.9y,unknown,no,no,3349
55,unknown,married,basic.4y,unknown,yes,no,31153
35,admin.,single,university.degree,no,yes,no,18341
41,technician,married,university.degree,no,no,no,5025
45,unemployed,divorced,high.school,no,no,no,14892
27,blue-collar,single,basic.4y,no,yes,no,38717
50,blue-collar,married,basic.4y,unknown,yes,no,34824
39,technician,married,professional.course,no,yes,no,4865
42,admin.,married,university.degree,no,no,no,10893
38,technician,married,professional.course,no,no,no,15097
33,technician,divorced,high.school,no,unknown,unknown,32323
29,admin.,single,university.degree,no,yes,no,28187
33,blue-collar,married,high.school,no,yes,no,31632
48,blue-collar,married,high.school,no,no,no,17135
25,entrepreneur,single,university.degree,no,yes,no,31441
31,technician,single,professional.course,no,no,no,20663
23,student,single,high.school,unknown,unknown,unknown,15191
35,admin.,single,university.degree,no,yes,no,3855
28,admin.,married,high.school,no,no,no,37073
50,blue-collar,married,professional.course,no,yes,no,14850
39,self-employed,married,high.school,no,yes,no,30477
44,management,married,basic.6y,no,yes,yes,33778
42,technician,married,basic.9y,no,no,no,24588
34,management,married,basic.4y,no,no,no,34142
22,student,single,high.school,no,no,no,20700
45,blue-collar,married,basic.4y,unknown,no,no,24871
59,retired,married,university.degree,unknown,yes,no,13433
41,unknown,unknown,unknown,no,yes,no,13306
46,admin.,single,university.degree,no,yes,no,33050
37,technician,married,university.degree,no,yes,no,9649
29,services,married,professional.course,no,yes,no,39170
23,admin.,married,high.school,no,yes,no,13098
47,services,married,high.school,no,no,no,19757
31,admin.,married,university.degree,no,no,yes,36682
55,entrepreneur,divorced,university.degree,unknown,no,no,5126
29,technician,married,professional.course,no,no,no,39357
56,services,married,basic.4y,unknown,yes,yes,21755
28,admin.,single,high.school,no,no,no,35350
34,admin.,single,university.degree,no,no,yes,11618
59,retired,married,basic.4y,no,yes,no,39469
38,blue-collar,divorced,basic.9y,no,yes,no,22701
39,self-employed,married,basic.4y,unknown,no,no,8341
42,technician,divorced,basic.9y,no,no,no,36138
66,housemaid,married,high.school,no,yes,no,1483
38,blue-collar,married,basic.9y,no,yes,no,34670
50,entrepreneur,married,unknown,unknown,yes,yes,17605
38,services,married,high.school,no,no,no,1878
54,management,divorced,university.degree,no,yes,no,21182
36,entrepreneur,single,university.degree,no,no,no,23715
41,self-employed,divorced,professional.course,no,no,no,17136
35,admin.,married,basic.9y,no,no,no,7786
31,technician,married,university.degree,no,yes,no,34279
59,retired,married,basic.4y,unknown,yes,yes,305
29,admin.,married,university.degree,no,yes,no,31159
33,admin.,single,university.degree,no,yes,no,20861
37,technician,single,high.school,no,no,no,39873
47,admin.,married,university.degree,no,no,no,18807
34,admin.,single,high.school,no,yes,no,8700
57,blue-collar,married,basic.4y,unknown,yes,no,3279
56,unemployed,divorced,high.school,unknown,yes,no,10204
46,housemaid,married,basic.9y,no,no,no,14406
28,services,married,unknown,no,no,no,4289
30,technician,married,high.school,no,no,no,20494
50,admin.,married,university.degree,no,yes,yes,35658
60,entrepreneur,married,basic.4y,no,unknown,unknown,5618
52,unemployed,divorced,high.school,no,yes,yes,5035
49,blue-collar,single,basic.4y,no,yes,no,10573
29,self-employed,married,university.degree,no,no,no,14021
58,services,married,unknown,unknown,yes,no,28583
47,management,married,basic.4y,unknown,no,no,3968
59,unknown,married,unknown,no,yes,no,20168
52,services,married,university.degree,no,yes,yes,8494
29,blue-collar,single,basic.9y,no,yes,no,5959
56,technician,married,university.degree,no,no,yes,12181
53,technician,married,basic.6y,unknown,yes,no,14612
47,self-employed,single,professional.course,no,yes,no,26717
39,entrepreneur,divorced,high.school,no,no,no,3326
52,housemaid,married,basic.4y,no,no,no,3506
35,admin.,single,university.degree,no,yes,no,14569
41,self-employed,married,basic.6y,no,no,no,11004
63,housemaid,married,basic.4y,no,no,no,17643
30,services,single,high.school,no,no,no,739
31,blue-collar,married,basic.4y,unknown,no,yes,28760
34,admin.,single,university.degree,no,no,no,29394
30,admin.,single,university.degree,no,no,no,32201
44,blue-collar,married,basic.4y,no,yes,no,33370
38,self-employed,married,unknown,no,yes,no,13326
25,entrepreneur,single,university.degree,no,no,yes,6051
54,technician,single,university.degree,no,yes,no,34340
53,blue-collar,divorced,basic.6y,no,yes,no,20292
30,admin.,single,high.school,no,no,no,26344
33,services,married,professional.course,no,yes,no,5127
32,entrepreneur,single,university.degree,no,no,no,21820
25,blue-collar,single,high.school,unknown,no,no,31005
30,technician,single,high.school,no,no,no,35607
50,management,married,university.degree,no,yes,no,39218
44,technician,single,university.degree,no,no,no,5690
35,blue-collar,married,basic.6y,no,yes,no,23537
33,admin.,single,professional.course,no,no,no,6797
36,blue-collar,married,basic.9y,no,yes,no,17191
53,services,married,university.degree,no,no,no,37885
27,admin.,married,basic.9y,no,no,no,33682
59,technician,married,professional.course,no,yes,no,20092
29,blue-collar,single,basic.9y,no,no,no,37298
31,technician,married,university.degree,no,no,no,14555
41,blue-collar,married,basic.4y,no,no,no,31140
20,student,single,high.school,no,no,no,24169
42,admin.,divorced,high.school,no,unknown,unknown,11451
44,services,married,high.school,no,yes,no,29469
27,services,single,university.degree,no,yes,no,2327
35,blue-collar,married,high.school,no,no,yes,19936
43,unemployed,single,university.degree,no,no,no,591
37,services,single,high.school,no,no,no,16332
29,blue-collar,married,professional.course,no,no,no,24695
38,technician,single,professional.course,no,yes,no,24959
44,blue-collar,married,professional.course,no,unknown,unknown,39098
46,blue-collar,married,basic.4y,no,no,no,16050
48,technician,single,high.school,no,no,yes,23462
48,unemployed,married,professional.course,no,yes,no,375
38,technician,divorced,basic.9y,no,no,no,13923
39,admin.,single,high.school,no,yes,no,41049
46,services,married,university.degree,no,no,no,37965
27,student,single,high.school,no,no,no,269
35,blue-collar,married,basic.6y,no,no,yes,23447
55,blue-collar,married,basic.4y,unknown,yes,no,18181
30,admin.,married,basic.9y,no,yes,yes,14956
48,technician,divorced,professional.course,no,unknown,unknown,22481
47,services,married,high.school,unknown,yes,no,11123
49,admin.,married,high.school,no,no,yes,10178
55,blue-collar,married,basic.9y,no,yes,no,9994
38,entrepreneur,married,basic.9y,no,no,no,18309
46,blue-collar,married,basic.9y,no,no,no,4319
55,management,married,university.degree,no,yes,no,8275
52,admin.,single,university.degree,unknown,unknown,unknown,3740
40,technician,married,professional.course,unknown,yes,no,29945
32,admin.,single,high.school,no,no,no,35845
37,services,divorced,basic.9y,no,no,no,10552
45,management,divorced,high.school,no,yes,no,39656
52,self-employed,single,university.degree,unknown,yes,no,35148
35,admin.,married,high.school,no,yes,yes,26232
46,blue-collar,married,basic.9y,unknown,no,no,36972
50,technician,married,professional.course,unknown,yes,no,33354
53,technician,married,university.degree,no,yes,no,22254
29,management,single,university.degree,no,no,no,4919
41,technician,married,professional.course,no,yes,yes,34070
42,unemployed,married,university.degree,unknown,no,yes,31362
40,blue-collar,married,basic.4y,unknown,yes,no,13102
36,admin.,single,high.school,no,yes,no,3908
81,housemaid,divorced,basic.4y,no,yes,no,20921
35,services,married,high.school,no,yes,no,7544
37,admin.,married,university.degree,no,no,yes,27910
43,technician,married,university.degree,unknown,no,no,26433
27,technician,single,university.degree,no,no,no,6961
54,management,married,basic.6y,no,yes,no,26934
25,admin.,single,high.school,no,yes,no,17773
32,services,married,basic.4y,no,no,no,33461
45,blue-collar,single,basic.9y,no,yes,yes,777
41,services,married,high.school,unknown,yes,no,33295
53,management,married,university.degree,unknown,unknown,unknown,37995
58,blue-collar,married,unknown,unknown,yes,no,190
42,blue-collar,married,basic.9y,unknown,no,no,11816
37,admin.,single,high.school,no,no,no,29505
30,technician,married,high.school,no,no,no,19357
60,entrepreneur,married,basic.4y,no,no,no,26599
28,technician,single,professional.course,no,yes,no,20672
73,retired,married,university.degree,no,no,no,21291
47,technician,married,university.degree,no,yes,no,34176
25,blue-collar,single,high.school,no,no,no,35420
52,admin.,married,university.degree,no,yes,no,14289
45,admin.,married,university.degree,unknown,yes,no,36509
39,self-employed,single,high.school,no,no,no,25822
29,admin.,single,university.degree,no,no,no,37926
27,blue-collar,married,basic.4y,no,yes,no,846
44,services,married,basic.9y,unknown,no,no,6420
49,management,married,high.school,no,yes,no,18972
31,technician,divorced,professional.course,no,unknown,unknown,6455
42,admin.,single,university.degree,no,no,no,14743
42,admin.,married,university.degree,no,no,no,5054
42,technician,married,university.degree,no,yes,yes,14496
39,blue-collar,married,basic.9y,no,no,yes,20257
30,admin.,divorced,high.school,no,yes,no,33226
39,technician,divorced,professional.course,unknown,yes,no,11617
49,unknown,married,unknown,no,no,no,31646
37,technician,married,university.degree,no,no,no,8465
35,services,divorced,high.school,no,yes,yes,25013
59,retired,married,university.degree,no,yes,no,31147
37,technician,married,professional.course,no,no,no,13749
40,blue-collar,married,basic.4y,no,yes,no,15132
32,admin.,single,university.degree,no,yes,no,11169
80,retired,married,basic.4y,no,yes,no,6341
31,admin.,divorced,university.degree,no,yes,no,1561
26,admin.,single,university.degree,no,yes,no,16472
30,housemaid,married,professional.course,no,yes,no,21606
43,management,married,university.degree,no,yes,no,11060
24,admin.,married,unknown,no,yes,no,4818
53,services,married,high.school,unknown,no,no,36000
60,admin.,married,high.school,no,yes,no,8556
44,technician,divorced,professional.course,no,yes,no,38162
45,entrepreneur,married,university.degree,unknown,yes,yes,4625
54,technician,married,professional.course,no,no,no,37983
31,technician,single,high.school,no,yes,yes,849
60,admin.,married,basic.9y,no,yes,no,17738
31,blue-collar,single,high.school,no,yes,no,19833
27,student,single,university.degree,no,no,no,3165
39,unemployed,single,high.school,no,yes,no,10778
27,student,single,university.degree,no,no,no,34442
30,admin.,single,high.school,no,unknown,unknown,9513
35,management,divorced,high.school,no,yes,no,15762
46,self-employed,divorced,basic.9y,no,yes,no,36220
38,technician,married,unknown,unknown,unknown,unknown,8011
48,unemployed,married,professional.course,no,no,no,24041
38,admin.,married,high.school,no,unknown,unknown,35902
36,blue-collar,married,high.school,no,no,no,35842
41,entrepreneur,single,high.school,no,yes,no,22805
30,admin.,married,university.degree,no,no,no,8079
48,blue-collar,married,basic.4y,unknown,yes,no,4145
46,housemaid,divorced,basic.6y,no,yes,no,20872
52,technician,married,high.school,no,yes,yes,15749
35,management,married,university.degree,no,no,no,7036
27,admin.,single,high.school,no,no,no,36603
45,blue-collar,married,basic.4y,unknown,no,no,25738
39,services,married,high.school,no,yes,no,24204
25,admin.,single,unknown,no,yes,no,34652
38,management,married,university.degree,no,no,no,36335
36,blue-collar,single,high.school,no,yes,yes,27696
49,entrepreneur,single,university.degree,no,yes,no,38010
34,blue-collar,married,basic.4y,no,yes,no,31601
55,unknown,married,basic.4y,unknown,no,no,13567
41,technician,married,university.degree,no,yes,no,32055
25,admin.,single,high.school,no,no,no,8570
28,blue-collar,married,basic.9y,no,yes,yes,24158
38,admin.,divorced,high.school,no,yes,yes,5537
35,admin.,married,high.school,no,yes,no,6988
32,admin.,married,professional.course,no,unknown,unknown,15772
41,management,divorced,basic.6y,no,yes,no,2136
46,admin.,married,high.school,unknown,no,no,34744
33,blue-collar,single,basic.9y,no,yes,no,11255
39,services,divorced,high.school,unknown,yes,no,18362
33,technician,married,high.school,no,no,no,21802
46,management,married,unknown,no,yes,no,29381
30,technician,single,professional.course,no,no,no,17043
48,blue-collar,married,basic.4y,no,no,no,7431
31,blue-collar,single,basic.9y,no,no,no,32593
47,management,married,university.degree,no,yes,no,33398
44,admin.,married,university.degree,unknown,yes,yes,37176
38,blue-collar,divorced,basic.9y,no,no,no,15114
55,housemaid,divorced,university.degree,no,yes,no,40579
40,admin.,married,university.degree,unknown,no,no,15778
49,management,married,university.degree,no,yes,no,22121
50,services,single,high.school,no,no,no,34078
35,entrepreneur,married,high.school,no,yes,no,15502
33,services,married,high.school,no,unknown,unknown,29557
32,entrepreneur,single,university.degree,unknown,yes,no,23929
36,technician,single,professional.course,no,yes,no,3157
32,admin.,single,university.degree,no,no,no,38901
43,technician,single,university.degree,no,yes,no,2807
47,admin.,married,high.school,no,yes,no,34094
60,admin.,married,university.degree,no,yes,no,34543
33,admin.,single,high.school,no,no,yes,6971
51,retired,married,university.degree,unknown,no,no,37096
29,admin.,single,university.degree,no,no,no,35447
58,technician,married,basic.9y,no,yes,no,40172
33,technician,divorced,professional.course,no,no,no,10012
43,services,married,basic.6y,no,yes,no,33080
52,blue-collar,married,basic.4y,no,yes,no,7913
64,retired,married,basic.4y,no,yes,no,36990
29,technician,divorced,high.school,no,no,no,28371
32,management,single,university.degree,no,no,no,24629
38,management,married,university.degree,unknown,no,yes,11269
32,technician,married,high.school,no,yes,no,10598
59,blue-collar,married,basic.4y,no,no,no,39809
34,admin.,married,university.degree,no,no,no,9677
36,services,married,high.school,no,no,no,31470
39,unemployed,married,university.degree,no,no,no,27762
38,blue-collar,single,basic.4y,no,no,no,16320
26,technician,single,professional.course,no,no,no,13184
26,admin.,single,high.school,unknown,no,no,25567
34,admin.,single,professional.course,no,no,no,37461
56,unemployed,divorced,university.degree,unknown,yes,no,28483
29,services,single,unknown,no,yes,no,31061
51,technician,married,professional.course,unknown,no,no,15038
39,unemployed,married,university.degree,no,no,no,19583
45,blue-collar,married,basic.4y,unknown,no,no,15472
33,blue-collar,single,basic.9y,no,yes,yes,20020
23,admin.,single,high.school,no,yes,no,38367
27,admin.,married,university.degree,no,yes,no,13631
45,entrepreneur,married,university.degree,no,yes,no,5175
58,retired,married,university.degree,unknown,no,no,17683
31,unemployed,single,professional.course,no,no,no,37938
55,admin.,married,university.degree,unknown,no,yes,24385
37,management,married,university.degree,unknown,no,no,18407
27,blue-collar,married,high.school,no,unknown,unknown,31395
36,services,married,high.school,no,yes,no,10245
49,admin.,divorced,university.degree,no,yes,no,3562
41,services,married,high.school,no,yes,yes,29397
44,self-employed,married,high.school,no,yes,no,30980
31,services,married,high.school,no,no,no,7638
46,technician,married,professional.course,no,no,no,19932
64,retired,married,basic.9y,no,yes,no,24679
42,management,married,university.degree,no,yes,yes,28815
38,blue-collar,married,basic.4y,unknown,yes,no,20870
41,blue-collar,married,basic.9y,no,yes,no,3712
70,retired,married,basic.4y,no,yes,no,5218
39,admin.,married,high.school,no,no,yes,35669
37,services,married,high.school,no,yes,yes,27486
43,services,divorced,high.school,no,no,no,37333
29,technician,single,university.degree,no,no,yes,14389
31,technician,single,university.degree,no,no,no,8228
25,admin.,married,university.degree,no,yes,no,12678
54,admin.,married,basic.9y,no,yes,yes,39688
48,admin.,married,university.degree,no,yes,yes,26575
22,student,single,high.school,no,yes,no,22283
39,admin.,single,high.school,no,yes,yes,34023
34,admin.,married,university.degree,no,no,no,40553
41,entrepreneur,married,basic.6y,no,no,no,9237
52,unemployed,married,unknown,no,no,no,8660
48,technician,married,professional.course,no,yes,no,2293
42,blue-collar,married,basic.4y,no,yes,no,34434
47,admin.,married,unknown,no,no,no,22371
30,admin.,divorced,university.degree,no,unknown,unknown,7529
39,services,divorced,high.school,no,yes,no,18704
46,self-employed,married,university.degree,no,yes,no,21150
28,technician,single,high.school,no,yes,no,33728
30,admin.,single,professional.course,no,yes,yes,36677
38,blue-collar,divorced,high.school,no,yes,no,4547
33,admin.,single,high.school,no,no,no,14372
44,self-employed,single,basic.6y,unknown,yes,no,39067
34,technician,married,university.degree,no,yes,no,28410
28,admin.,married,high.school,no,yes,no,10780
72,retired,divorced,basic.6y,no,yes,no,23882
31,technician,single,professional.course,unknown,yes,no,36588
33,self-employed,married,basic.9y,no,no,no,22476
54,technician,married,university.degree,no,yes,no,11792
30,blue-collar,single,high.school,unknown,yes,no,7811
34,blue-collar,married,basic.4y,no,yes,no,14917
39,unemployed,married,basic.9y,no,yes,no,21536
76,retired,divorced,basic.4y,no,no,no,12222
47,housemaid,single,professional.course,no,yes,no,21756
35,admin.,single,high.school,unknown,yes,no,33328
40,self-employed,married,basic.4y,unknown,yes,no,9479
50,management,divorced,high.school,no,no,no,6846
53,technician,married,professional.course,no,yes,yes,41002
59,admin.,divorced,university.degree,no,yes,no,18604
47,self-employed,married,professional.course,no,yes,no,9518
33,management,single,university.degree,no,yes,yes,23318
41,admin.,single,high.school,unknown,yes,no,24050
30,admin.,single,university.degree,no,no,no,35571
53,services,married,basic.4y,no,no,no,32459
25,student,single,high.school,no,no,no,12865
34,entrepreneur,married,professional.course,no,yes,no,6094
40,housemaid,divorced,basic.9y,no,yes,no,32266
30,retired,single,basic.9y,no,no,no,5556
29,technician,married,university.degree,no,no,no,30303
45,services,married,basic.4y,no,no,no,35078
45,technician,married,professional.course,unknown,no,no,32776
38,blue-collar,married,basic.9y,no,no,no,32522
29,technician,single,professional.course,no,no,no,5007
35,admin.,single,university.degree,no,yes,yes,37343
37,unemployed,married,professional.course,unknown,yes,no,17450
59,technician,divorced,professional.course,no,no,no,13980
38,housemaid,married,basic.9y,no,no,no,39028
51,technician,married,basic.6y,unknown,no,no,28532
40,admin.,married,university.degree,unknown,no,no,3827
31,housemaid,married,basic.4y,no,no,no,11614
41,services,divorced,high.school,no,no,no,36549
31,self-employed,divorced,basic.9y,no,yes,no,22345
33,blue-collar,single,basic.9y,no,yes,no,34945
34,blue-collar,married,basic.6y,no,no,no,9934
39,blue-collar,married,basic.6y,no,yes,no,39890
42,blue-collar,married,basic.6y,unknown,yes,no,14207
27,blue-collar,single,basic.9y,no,yes,no,14549
28,blue-collar,married,basic.9y,no,yes,no,35601
29,admin.,married,high.school,no,no,no,3872
78,retired,married,basic.4y,no,no,yes,34833
33,management,married,high.school,unknown,yes,no,32982
47,retired,single,basic.6y,unknown,yes,yes,21079
24,technician,married,professional.course,no,no,yes,36586
34,services,married,high.school,unknown,no,no,20616
38,blue-collar,divorced,unknown,no,no,no,10529
24,blue-collar,married,basic.9y,no,no,no,37412
25,admin.,married,university.degree,no,yes,no,35559
42,self-employed,married,university.degree,no,no,no,19952
36,blue-collar,married,basic.9y,no,yes,no,19039
50,unknown,married,unknown,unknown,yes,no,39715
47,blue-collar,married,high.school,no,yes,yes,29136
59,retired,married,basic.4y,unknown,no,no,22804
38,admin.,married,high.school,no,no,no,10624
24,technician,divorced,professional.course,no,no,no,11281
82,housemaid,married,basic.4y,no,no,no,41001
30,admin.,single,university.degree,no,yes,no,11479
29,admin.,married,university.degree,no,yes,no,21119
39,self-employed,divorced,high.school,no,no,no,26841
47,admin.,married,university.degree,no,no,no,4739
32,admin.,married,university.degree,no,yes,no,15828
39,technician,married,university.degree,unknown,yes,no,18274
40,admin.,single,high.school,no,yes,no,37730
59,management,married,basic.4y,no,yes,no,5849
51,technician,married,high.school,no,yes,no,3858
39,services,married,high.school,no,no,no,23021
41,blue-collar,married,basic.4y,unknown,no,no,8203
25,blue-collar,single,basic.9y,no,no,yes,27529
38,admin.,single,university.degree,no,no,no,7650
36,blue-collar,married,basic.6y,no,yes,yes,6254
32,admin.,married,university.degree,no,no,no,9041
50,technician,married,basic.6y,unknown,no,no,388
31,entrepreneur,married,basic.9y,unknown,yes,no,35298
43,blue-collar,married,basic.4y,unknown,yes,no,16728
40,technician,married,professional.course,no,no,no,13246
35,admin.,single,university.degree,no,no,no,19457
39,technician,single,professional.course,no,yes,no,3101
43,blue-collar,married,unknown,unknown,yes,no,34548
35,blue-collar,married,basic.9y,unknown,yes,no,34705
53,admin.,married,university.degree,no,yes,no,39994
47,admin.,married,high.school,unknown,no,yes,31000
27,blue-collar,single,basic.9y,no,yes,no,11296
27,self-employed,single,university.degree,no,no,no,947
39,management,married,university.degree,no,yes,no,15761
30,admin.,single,high.school,no,yes,no,40254
46,admin.,divorced,university.degree,no,yes,no,32571
41,admin.,single,university.degree,no,no,no,16598
26,unemployed,single,high.school,no,yes,no,13907
49,technician,married,university.degree,no,yes,no,24527
36,blue-collar,married,basic.6y,no,no,no,12069
32,technician,married,university.degree,no,yes,no,30719
28,student,single,high.school,no,yes,no,33142
39,blue-collar,married,basic.9y,no,yes,no,1080
38,entrepreneur,married,basic.6y,no,no,no,5776
37,technician,married,high.school,no,yes,no,5030
34,blue-collar,married,basic.9y,no,yes,no,25377
46,admin.,single,university.degree,no,no,no,21085
33,admin.,single,university.degree,no,yes,no,25929
51,admin.,divorced,basic.9y,no,yes,no,18558
31,blue-collar,married,basic.6y,no,no,no,38513
34,technician,married,professional.course,no,no,no,8767
30,blue-collar,married,basic.9y,no,yes,yes,25255
42,admin.,married,university.degree,no,yes,yes,35385
32,services,single,university.degree,no,yes,no,14142
55,retired,married,professional.course,no,yes,no,25821
30,admin.,single,high.school,no,yes,no,29378
31,admin.,single,high.school,no,yes,no,26265
41,admin.,married,university.degree,no,yes,no,15142
34,technician,single,university.degree,no,yes,no,35984
41,technician,married,basic.9y,no,yes,no,34766
35,services,married,high.school,no,no,no,6080
24,admin.,single,high.school,no,no,no,31582
36,technician,divorced,professional.course,no,unknown,unknown,25181
45,technician,married,professional.course,unknown,no,no,12416
31,technician,married,professional.course,unknown,yes,yes,23543
31,admin.,single,high.school,no,yes,yes,39457
37,technician,married,professional.course,no,yes,no,1855
29,blue-collar,single,unknown,no,no,no,27776
30,admin.,single,university.degree,unknown,yes,no,30652
42,technician,married,professional.course,no,yes,no,26283
34,self-employed,married,university.degree,no,yes,no,817
53,retired,married,professional.course,no,no,no,37401
57,housemaid,married,basic.4y,no,no,no,24136
30,student,single,unknown,no,no,no,15549
42,admin.,married,university.degree,no,yes,no,11110
31,admin.,married,high.school,no,yes,no,3352
35,blue-collar,married,high.school,no,no,no,7332
60,retired,divorced,high.school,unknown,no,no,9999
31,housemaid,married,basic.4y,no,no,no,28401
29,self-employed,married,basic.9y,unknown,yes,no,5891
23,student,single,basic.9y,no,yes,no,11717
47,blue-collar,married,basic.9y,no,no,no,25942
28,technician,single,high.school,no,yes,yes,20784
27,technician,married,university.degree,no,yes,yes,14698
35,blue-collar,married,basic.9y,no,no,no,23752
30,blue-collar,married,basic.4y,unknown,no,no,34163
60,retired,married,university.degree,no,no,no,25209
34,blue-collar,married,basic.9y,no,no,no,1065
23,technician,married,professional.course,no,yes,no,38483
39,entrepreneur,married,basic.9y,no,yes,no,5435
38,blue-collar,married,high.school,no,yes,no,38266
40,admin.,married,university.degree,no,yes,no,9155
37,blue-collar,married,basic.6y,no,yes,no,30990
55,blue-collar,married,basic.4y,unknown,yes,no,36403
29,entrepreneur,married,high.school,no,no,no,32556
31,services,single,high.school,no,no,no,20906
30,technician,married,professional.course,no,yes,no,31099
36,admin.,married,university.degree,no,yes,yes,19732
54,admin.,single,university.degree,no,no,no,19488
53,blue-collar,married,basic.4y,unknown,yes,no,6760
57,retired,married,university.degree,no,no,no,16809
21,student,single,professional.course,no,no,no,33943
36,blue-collar,married,basic.9y,no,no,no,3257
45,housemaid,married,basic.6y,unknown,no,no,22399
25,admin.,single,high.school,no,no,no,16518
31,admin.,married,university.degree,unknown,no,no,2569
55,self-employed,married,unknown,unknown,yes,yes,38889
33,admin.,single,university.degree,no,yes,no,3335
37,technician,married,professional.course,no,yes,no,3457
71,retired,married,basic.4y,no,yes,no,11261
37,admin.,single,university.degree,no,yes,yes,22468
58,retired,married,basic.4y,no,no,no,40972
32,admin.,divorced,high.school,no,no,no,22745
49,admin.,divorced,university.degree,no,no,no,13581
56,blue-collar,divorced,unknown,no,no,yes,18096
50,services,single,high.school,no,yes,no,19651
47,admin.,divorced,high.school,no,no,no,4595
30,technician,single,university.degree,no,no,yes,5666
28,blue-collar,married,basic.4y,no,no,no,21517
44,management,single,high.school,no,no,no,9477
35,entrepreneur,married,university.degree,no,no,no,21610
33,entrepreneur,married,professional.course,no,yes,no,24439
47,self-employed,married,professional.course,no,no,no,28677
70,retired,married,basic.4y,no,yes,no,39371
42,blue-collar,married,basic.4y,unknown,no,no,31070
29,admin.,divorced,professional.course,no,yes,yes,26543
47,housemaid,single,basic.9y,no,no,no,9153
51,admin.,married,high.school,no,yes,no,4666
33,technician,married,university.degree,no,yes,no,355
42,self-employed,married,university.degree,no,yes,no,38440
58,retired,married,high.school,no,no,no,21582
24,student,single,high.school,no,yes,no,11174
35,technician,married,professional.course,no,no,no,25114
53,admin.,married,high.school,no,no,no,41077
55,retired,married,professional.course,no,yes,no,23067
37,blue-collar,married,basic.4y,no,no,no,38870
44,admin.,married,university.degree,no,yes,no,36017
31,blue-collar,married,basic.9y,no,no,no,12959
60,admin.,married,university.degree,no,no,no,11412
27,technician,married,university.degree,no,no,no,2749
54,entrepreneur,divorced,high.school,unknown,no,yes,36106
27,student,single,unknown,unknown,yes,no,33167
37,technician,divorced,high.school,no,no,no,25473
35,technician,married,professional.course,no,yes,yes,8089
41,entrepreneur,divorced,unknown,no,no,no,27264
32,blue-collar,single,basic.9y,unknown,no,no,11493
85,housemaid,married,basic.4y,unknown,no,no,37627
47,technician,married,professional.course,unknown,yes,no,9492
47,admin.,married,basic.9y,no,yes,no,25544
35,self-employed,married,university.degree,unknown,yes,yes,2945
47,blue-collar,married,unknown,unknown,no,no,37964
52,admin.,married,basic.6y,no,yes,no,13215
31,admin.,married,high.school,no,no,no,27560
32,admin.,single,university.degree,no,yes,yes,38077
31,blue-collar,married,basic.6y,no,yes,no,7293
49,management,married,university.degree,no,no,no,17711
55,admin.,married,basic.9y,unknown,yes,no,2331
34,blue-collar,married,basic.9y,unknown,no,yes,25088
34,blue-collar,married,high.school,no,no,no,27306
28,technician,single,university.degree,no,no,no,24410
28,student,single,unknown,no,yes,no,24487
44,blue-collar,married,professional.course,unknown,no,no,31523
29,admin.,married,university.degree,no,no,no,40899
35,blue-collar,divorced,basic.6y,no,yes,no,13486
56,blue-collar,married,basic.4y,no,no,no,20358
36,blue-collar,single,basic.9y,unknown,no,no,36381
48,blue-collar,married,basic.6y,no,yes,no,26269
31,technician,single,professional.course,no,yes,no,36995
46,admin.,married,high.school,no,yes,no,40672
44,blue-collar,married,basic.6y,no,no,no,36046
28,technician,single,university.degree,no,no,yes,40486
42,blue-collar,married,basic.4y,no,no,no,32006
29,admin.,single,university.degree,no,yes,no,40681
26,admin.,married,high.school,no,yes,no,40829
51,unemployed,divorced,high.school,unknown,yes,no,38402
48,admin.,married,university.degree,no,yes,no,27600
36,blue-collar,married,high.school,no,no,no,3598
31,admin.,married,university.degree,no,yes,no,38473
35,blue-collar,married,basic.9y,no,yes,no,9724
30,technician,unknown,university.degree,no,no,no,28170
55,retired,married,university.degree,unknown,yes,no,3229
