id,date,product,price,quantity
962,1633564800000.0,Wine - Malbec Trapiche Reserve,5.6,5
963,1633564800000.0,"Thyme - Lemon, Fresh",13.6,2
964,1633651200000.0,"Flour - Bran, Red",6.2,4
965,1633824000000.0,Rabbit - Frozen,3.9,1
966,1633824000000.0,Carbonated Water - Cherry,3.7,4
967,1633564800000.0,"Pepper - Black, Ground",16.5,2
968,1633305600000.0,Tea Peppermint,6.6,3
969,1633478400000.0,"Brocolinni - Gaylan, Chinese",11.5,4
970,1633392000000.0,"Doilies - 12, Paper",14.6,4
971,1633651200000.0,Nantucket - Carrot Orange,17.1,3
972,1633478400000.0,Cookies Cereal Nut,14.2,2
973,1633651200000.0,Soup - Campbells Beef Noodle,1.1,3
974,1633478400000.0,Kohlrabi,14.6,5
975,1633737600000.0,Puree - Mocha,2.6,4
976,1633564800000.0,Chef Hat 20cm,8.2,2
977,1633651200000.0,Sambuca - Ramazzotti,9.9,5
978,1633305600000.0,Wine - Muscadet Sur Lie,12.2,3
979,1633824000000.0,"Rum - Dark, Bacardi, Black",7.2,5
980,1633305600000.0,Wine - Cave Springs Dry Riesling,14.7,5
981,1633737600000.0,"Stock - Chicken, White",9.7,3
982,1633478400000.0,"Basil - Primerba, Paste",15.8,4
983,1633305600000.0,Bagel - Ched Chs Presliced,5.1,4
984,1633737600000.0,Food Colouring - Orange,13.1,4
985,1633824000000.0,"Tortillas - Flour, 12",15.2,3
986,1633824000000.0,Aspic - Amber,6.8,4
987,1633651200000.0,Tomatoes,2.8,3
988,1633737600000.0,Beets - Mini Golden,11.7,3
989,1633392000000.0,Pie Pecan,1.8,5
990,1633737600000.0,Pickles - Gherkins,18.9,4
991,1633737600000.0,Milkettes - 2%,6.0,3
992,1633564800000.0,Wine - Red Oakridge Merlot,13.9,2
993,1633305600000.0,"Bar Mix - Pina Colada, 355 Ml",8.5,1
994,1633564800000.0,"Veal - Tenderloin, Untrimmed",19.4,5
995,1636070400000.0,Vinegar - Tarragon,1.8,5
996,1635984000000.0,Ice Cream - Strawberry,4.1,3
997,1633564800000.0,Sauce - Marinara,8.1,3
998,1633651200000.0,Cranberries - Frozen,5.8,4
999,1633737600000.0,Garbage Bag - Clear,19.3,1
1000,1633564800000.0,Black Currants,9.1,5
