age,job,marital,education,default,housing,loan,id
44,management,married,professional.course,no,no,no,6861
37,technician,divorced,professional.course,no,no,no,25858
34,management,married,university.degree,no,yes,yes,37509
29,services,single,basic.6y,no,yes,no,28883
28,admin.,married,high.school,no,unknown,unknown,12501
34,admin.,married,university.degree,no,yes,no,30927
38,unknown,married,basic.6y,no,yes,no,38420
33,admin.,single,university.degree,no,yes,no,5636
51,blue-collar,married,high.school,no,no,yes,28989
33,blue-collar,married,basic.9y,unknown,yes,no,1323
38,unknown,divorced,high.school,unknown,yes,no,19053
27,admin.,single,university.degree,no,yes,no,33169
50,blue-collar,married,unknown,no,no,no,31746
58,admin.,divorced,university.degree,no,no,no,1688
39,technician,divorced,professional.course,no,yes,no,4840
35,blue-collar,married,basic.9y,no,yes,no,26109
44,technician,married,professional.course,unknown,yes,no,5628
59,admin.,divorced,professional.course,no,no,no,243
27,admin.,single,university.degree,unknown,no,no,20087
53,management,married,university.degree,no,yes,no,23950
32,services,divorced,high.school,no,yes,no,1955
24,services,single,high.school,no,no,no,17595
36,admin.,married,university.degree,no,yes,yes,25302
31,admin.,single,high.school,unknown,yes,no,11369
38,services,married,high.school,no,yes,no,23513
46,technician,married,professional.course,no,yes,no,30299
55,self-employed,married,basic.9y,no,yes,yes,25599
31,blue-collar,married,basic.4y,no,yes,no,33956
32,admin.,single,high.school,no,no,no,15565
29,services,single,university.degree,unknown,yes,no,30852
46,self-employed,married,professional.course,no,yes,no,27087
28,blue-collar,married,unknown,unknown,no,no,1217
49,services,married,high.school,no,no,no,15713
57,technician,married,basic.9y,unknown,yes,yes,7947
39,technician,married,high.school,no,no,no,27035
57,blue-collar,divorced,professional.course,no,no,no,31299
35,blue-collar,married,basic.9y,no,no,no,2256
54,housemaid,married,basic.4y,unknown,no,no,19800
36,self-employed,married,university.degree,no,yes,no,23789
32,blue-collar,married,basic.9y,unknown,no,no,28182
33,technician,single,university.degree,no,yes,no,11842
30,self-employed,married,professional.course,no,no,no,853
44,technician,married,professional.course,no,yes,yes,11356
55,blue-collar,married,basic.9y,no,no,no,28101
56,technician,single,professional.course,no,yes,no,25234
38,blue-collar,married,basic.9y,no,no,no,14278
36,services,single,basic.9y,unknown,no,yes,40424
44,services,divorced,high.school,no,no,no,12727
36,services,married,high.school,unknown,no,no,24360
28,admin.,married,university.degree,no,yes,no,1066
24,student,single,unknown,no,yes,no,29265
35,housemaid,single,basic.4y,unknown,unknown,unknown,15484
32,blue-collar,single,basic.4y,no,yes,yes,14609
36,technician,single,professional.course,no,yes,no,7345
73,retired,married,basic.4y,no,no,no,38796
53,management,married,basic.4y,no,yes,no,8165
44,services,single,high.school,no,no,no,14810
54,blue-collar,married,unknown,no,yes,no,35008
25,blue-collar,single,basic.4y,no,no,yes,38623
51,unemployed,married,basic.4y,no,no,yes,21856
32,services,married,basic.4y,unknown,no,no,18802
33,management,single,university.degree,no,no,no,477
30,blue-collar,married,basic.9y,no,no,no,3208
39,admin.,married,university.degree,no,yes,yes,31286
41,blue-collar,married,basic.9y,no,yes,no,5851
79,retired,married,basic.9y,no,yes,no,40661
43,technician,married,high.school,no,yes,no,29512
34,management,married,university.degree,no,yes,no,14191
51,services,married,high.school,unknown,yes,no,20497
59,retired,married,professional.course,unknown,yes,no,40655
50,blue-collar,married,basic.9y,unknown,yes,no,2995
56,retired,single,professional.course,unknown,yes,no,3749
55,services,married,basic.9y,no,yes,no,28577
35,technician,single,university.degree,no,yes,no,15534
50,technician,married,university.degree,unknown,yes,yes,12684
50,unknown,single,unknown,unknown,yes,no,34165
30,technician,married,high.school,no,no,no,14983
49,blue-collar,married,basic.9y,unknown,no,yes,9573
39,blue-collar,married,basic.4y,no,yes,yes,40694
54,retired,married,basic.4y,unknown,yes,yes,20461
27,admin.,single,university.degree,unknown,yes,yes,29070
25,admin.,single,high.school,no,no,yes,32422
34,admin.,single,high.school,no,no,no,18275
24,student,single,high.school,no,yes,no,29850
52,management,married,professional.course,no,yes,yes,3121
35,services,single,basic.9y,no,no,no,21069
36,blue-collar,married,basic.4y,unknown,no,no,25315
50,blue-collar,married,basic.9y,no,no,no,15098
32,admin.,married,high.school,no,no,no,18964
33,admin.,married,high.school,no,no,no,37266
63,admin.,married,university.degree,no,yes,no,19244
35,blue-collar,divorced,high.school,no,no,no,28530
29,admin.,single,university.degree,no,yes,no,6759
25,blue-collar,single,basic.9y,no,yes,no,32361
27,technician,single,basic.9y,no,no,yes,39007
27,admin.,single,basic.9y,no,yes,no,31812
50,blue-collar,married,basic.4y,no,no,no,14669
44,services,married,high.school,no,yes,yes,18376
41,technician,married,university.degree,no,yes,no,10252
64,retired,divorced,professional.course,no,yes,no,21954
44,self-employed,married,university.degree,unknown,unknown,unknown,16673
60,retired,married,high.school,unknown,yes,no,30556
49,blue-collar,married,basic.4y,unknown,no,no,31256
42,technician,married,basic.6y,no,no,no,36378
32,services,married,basic.9y,no,no,no,15407
34,admin.,divorced,university.degree,no,yes,yes,5601
37,technician,married,professional.course,no,yes,no,25111
41,blue-collar,married,basic.9y,no,no,yes,16838
32,blue-collar,married,university.degree,no,no,no,21369
33,admin.,single,high.school,no,yes,no,40102
31,blue-collar,single,basic.9y,no,no,no,29044
52,entrepreneur,married,university.degree,no,no,no,2496
39,services,single,high.school,unknown,yes,no,8181
42,self-employed,married,basic.6y,no,yes,yes,28749
40,blue-collar,married,high.school,unknown,yes,no,21724
31,admin.,single,university.degree,no,yes,no,11077
36,admin.,single,university.degree,no,no,no,5333
35,admin.,single,university.degree,unknown,no,no,18431
44,blue-collar,married,basic.4y,unknown,yes,no,0
29,admin.,divorced,high.school,no,yes,no,4862
39,self-employed,married,university.degree,no,no,yes,19796
81,unknown,divorced,unknown,unknown,yes,no,28096
32,admin.,divorced,university.degree,no,no,no,11118
43,technician,divorced,professional.course,no,yes,no,36686
18,student,single,basic.4y,no,yes,yes,13364
49,blue-collar,married,basic.4y,no,no,no,11648
39,management,single,high.school,unknown,no,no,10326
33,technician,single,university.degree,no,no,no,36511
42,entrepreneur,married,university.degree,unknown,no,no,20958
46,student,single,unknown,no,yes,no,1131
35,services,married,high.school,no,no,no,31922
52,admin.,married,university.degree,no,no,no,14470
56,retired,married,unknown,no,no,no,20220
58,retired,married,unknown,unknown,yes,no,15896
33,admin.,divorced,high.school,no,no,no,25491
32,admin.,married,high.school,no,yes,no,16471
25,student,single,high.school,no,no,no,36314
35,admin.,married,university.degree,no,yes,no,107
40,technician,single,university.degree,no,no,no,3027
35,management,divorced,university.degree,no,no,no,29684
60,admin.,married,unknown,unknown,yes,no,40284
55,blue-collar,married,basic.4y,no,yes,yes,24906
43,admin.,married,high.school,no,yes,no,2595
28,admin.,single,university.degree,no,yes,no,13396
36,admin.,single,university.degree,no,no,no,19201
51,blue-collar,married,basic.4y,unknown,yes,no,7237
58,unknown,married,basic.9y,no,yes,no,8143
45,blue-collar,married,basic.4y,unknown,no,no,30004
64,admin.,married,high.school,no,yes,no,32000
53,admin.,married,university.degree,no,yes,no,4821
37,technician,single,professional.course,no,yes,no,26313
43,services,divorced,professional.course,no,no,no,37335
41,blue-collar,married,basic.9y,no,no,no,37988
58,technician,married,professional.course,unknown,no,no,26698
55,management,married,basic.9y,no,yes,no,10827
36,blue-collar,single,professional.course,unknown,yes,yes,4900
29,admin.,single,university.degree,unknown,yes,no,34259
49,management,married,university.degree,no,yes,no,32089
28,technician,divorced,university.degree,no,yes,no,19271
29,services,single,high.school,no,yes,no,9615
47,technician,married,professional.course,no,yes,no,26319
47,admin.,married,university.degree,no,unknown,unknown,3131
34,admin.,married,high.school,no,yes,yes,33538
31,admin.,single,university.degree,no,yes,no,35727
58,blue-collar,married,basic.4y,no,yes,no,4008
31,blue-collar,single,professional.course,no,no,no,12037
56,technician,married,unknown,no,yes,no,35366
43,unemployed,married,basic.9y,no,yes,no,12793
29,technician,single,professional.course,unknown,no,no,38350
45,unknown,married,unknown,no,no,no,27083
33,admin.,single,university.degree,no,no,no,39750
48,blue-collar,married,basic.6y,unknown,yes,no,5908
39,housemaid,divorced,high.school,no,no,no,32730
65,retired,married,basic.4y,no,no,no,15860
42,management,married,university.degree,no,yes,no,36728
48,management,married,high.school,no,yes,no,31850
39,management,married,university.degree,no,no,no,36735
44,admin.,married,university.degree,no,yes,no,39427
37,blue-collar,married,basic.9y,no,yes,no,21003
35,technician,married,professional.course,no,yes,no,14479
46,admin.,married,high.school,no,no,no,7726
52,housemaid,married,high.school,unknown,yes,no,9365
31,technician,single,professional.course,no,yes,no,18740
29,technician,single,university.degree,no,no,no,18613
25,student,single,high.school,no,yes,yes,4158
41,blue-collar,divorced,high.school,unknown,yes,no,2001
31,technician,single,professional.course,no,yes,no,33323
42,technician,single,professional.course,unknown,yes,no,13584
34,admin.,married,high.school,no,yes,no,18803
52,housemaid,married,basic.6y,no,yes,no,26656
37,blue-collar,married,basic.4y,no,no,no,39508
38,management,married,university.degree,no,yes,no,12045
34,unemployed,married,basic.9y,unknown,yes,no,18013
48,blue-collar,married,professional.course,no,yes,no,2137
38,technician,single,professional.course,no,yes,no,15315
33,services,single,high.school,no,yes,no,34457
37,technician,divorced,high.school,no,yes,no,15152
58,services,married,basic.4y,no,unknown,unknown,32969
30,entrepreneur,divorced,basic.6y,no,no,no,22436
37,admin.,married,high.school,no,unknown,unknown,29569
56,management,married,university.degree,unknown,no,yes,21800
50,technician,married,high.school,no,no,no,19832
32,self-employed,divorced,professional.course,unknown,yes,no,40834
34,admin.,single,university.degree,no,no,yes,4611
32,blue-collar,married,basic.6y,no,no,yes,40112
33,technician,married,professional.course,no,yes,no,13101
42,admin.,married,university.degree,no,yes,no,40295
48,admin.,married,basic.9y,no,yes,no,32960
38,management,married,university.degree,no,no,no,30129
33,admin.,married,university.degree,no,yes,no,11171
38,technician,married,professional.course,no,no,no,24579
32,admin.,married,high.school,no,yes,no,34859
41,entrepreneur,single,university.degree,unknown,yes,no,33610
39,admin.,single,high.school,no,no,no,6970
36,admin.,married,university.degree,no,no,no,27478
24,blue-collar,married,basic.9y,no,no,yes,11887
38,blue-collar,married,basic.6y,no,yes,no,32748
53,blue-collar,divorced,basic.4y,unknown,no,no,34491
31,technician,single,high.school,no,yes,no,39773
32,blue-collar,married,basic.6y,no,yes,no,18125
29,blue-collar,married,high.school,no,yes,yes,3874
48,blue-collar,married,unknown,unknown,no,no,40466
49,housemaid,married,basic.4y,no,no,no,2300
56,retired,married,basic.4y,no,no,no,29191
48,admin.,divorced,high.school,no,no,no,37766
32,services,single,high.school,no,no,no,28071
43,admin.,married,high.school,no,no,yes,37331
58,self-employed,married,university.degree,no,no,no,27196
34,blue-collar,married,university.degree,no,yes,yes,34980
52,technician,married,high.school,no,yes,no,30319
33,self-employed,married,basic.9y,unknown,yes,no,23018
38,services,married,high.school,unknown,no,no,7565
34,technician,married,high.school,no,no,yes,34039
50,entrepreneur,married,high.school,no,yes,yes,27193
36,blue-collar,married,basic.9y,no,no,yes,30287
40,technician,married,basic.9y,no,no,no,14343
46,technician,married,high.school,no,yes,no,27516
49,admin.,married,university.degree,no,yes,no,18221
43,admin.,married,university.degree,no,yes,no,37445
30,admin.,single,university.degree,no,no,no,28900
32,services,married,basic.9y,unknown,yes,no,8817
42,technician,divorced,basic.9y,no,yes,no,28176
39,management,married,university.degree,no,yes,no,30873
60,retired,married,university.degree,no,no,no,11399
38,unknown,married,unknown,no,yes,no,7791
33,housemaid,divorced,professional.course,no,yes,no,757
33,admin.,married,unknown,no,unknown,unknown,4977
31,technician,married,high.school,unknown,no,no,11981
50,housemaid,married,basic.9y,no,yes,no,11650
32,services,married,high.school,no,no,no,37373
29,admin.,single,university.degree,no,no,no,2414
32,technician,single,high.school,no,yes,no,29114
51,services,married,unknown,no,no,no,16068
33,admin.,single,university.degree,no,yes,no,38289
49,admin.,single,university.degree,no,no,no,175
38,technician,divorced,professional.course,no,no,no,14884
49,unemployed,married,high.school,no,yes,no,36834
55,management,single,basic.4y,no,no,no,8249
45,self-employed,single,professional.course,no,no,no,38110
52,self-employed,married,university.degree,unknown,no,no,32624
45,entrepreneur,married,basic.4y,unknown,yes,no,6791
43,technician,married,professional.course,no,yes,yes,32094
37,services,single,high.school,no,yes,no,1375
27,blue-collar,single,basic.4y,no,yes,no,8622
55,management,divorced,university.degree,no,yes,no,13591
36,admin.,married,university.degree,no,yes,no,9142
24,blue-collar,married,basic.9y,unknown,no,no,40931
38,blue-collar,married,basic.6y,unknown,no,no,41055
42,technician,divorced,high.school,unknown,yes,no,4954
32,entrepreneur,single,university.degree,no,yes,no,25572
51,admin.,married,high.school,unknown,no,no,5516
34,technician,married,university.degree,no,yes,no,20609
52,technician,married,high.school,no,no,no,19749
39,self-employed,single,high.school,no,yes,no,167
38,technician,single,professional.course,no,yes,no,31698
39,admin.,single,high.school,unknown,no,no,36163
23,services,married,high.school,no,yes,no,10079
56,retired,married,professional.course,no,yes,no,632
36,blue-collar,married,unknown,no,no,no,18029
50,unknown,married,unknown,unknown,yes,no,38816
26,student,single,high.school,no,no,no,27189
35,services,married,high.school,no,yes,no,33424
33,admin.,single,university.degree,no,no,no,11532
34,housemaid,divorced,basic.6y,no,no,no,3199
40,technician,married,university.degree,unknown,no,no,920
26,blue-collar,single,professional.course,no,yes,no,15078
21,services,single,high.school,no,yes,yes,27861
37,student,single,unknown,no,no,no,3236
54,admin.,married,high.school,no,no,no,31352
35,services,single,high.school,unknown,yes,no,4679
25,blue-collar,single,basic.9y,no,yes,yes,13286
53,technician,divorced,high.school,no,no,no,12427
55,blue-collar,married,high.school,no,no,no,33392
36,technician,divorced,university.degree,no,yes,no,17786
53,admin.,divorced,university.degree,no,no,no,17593
69,technician,married,professional.course,no,yes,no,20596
44,management,married,professional.course,no,yes,no,36326
24,admin.,married,high.school,no,no,no,2932
48,management,married,university.degree,unknown,yes,no,38049
42,technician,married,professional.course,no,yes,yes,28719
48,entrepreneur,married,university.degree,no,no,no,9628
39,blue-collar,married,basic.6y,no,yes,yes,11020
25,admin.,single,university.degree,no,no,yes,30164
44,technician,married,professional.course,no,no,no,12970
38,self-employed,married,professional.course,no,no,no,19551
56,entrepreneur,divorced,university.degree,no,unknown,unknown,33013
23,student,single,high.school,no,no,no,40647
25,admin.,single,high.school,no,yes,no,6762
48,blue-collar,married,basic.9y,no,no,no,23675
41,management,married,university.degree,no,no,no,9773
39,blue-collar,married,basic.4y,unknown,no,no,15563
40,blue-collar,married,basic.4y,unknown,no,no,38186
45,blue-collar,married,basic.6y,unknown,yes,no,26221
42,entrepreneur,married,basic.9y,no,unknown,unknown,10332
52,management,married,basic.4y,unknown,yes,no,19927
44,admin.,divorced,high.school,no,no,no,3441
45,admin.,married,university.degree,no,no,no,20217
33,services,single,high.school,no,no,no,20944
28,self-employed,single,university.degree,no,no,no,21056
74,retired,married,high.school,no,no,no,5319
34,admin.,single,university.degree,no,yes,no,10810
48,blue-collar,married,basic.4y,no,no,yes,29199
36,technician,single,professional.course,no,no,no,39183
46,technician,married,professional.course,no,no,yes,29755
30,services,single,high.school,no,yes,yes,26610
58,admin.,divorced,university.degree,unknown,yes,no,14303
36,self-employed,married,basic.6y,unknown,yes,yes,11931
58,blue-collar,single,basic.9y,no,yes,no,5357
33,technician,married,professional.course,no,yes,yes,33917
34,technician,married,university.degree,no,no,no,39083
33,admin.,single,university.degree,no,no,no,7739
40,admin.,divorced,basic.9y,no,no,no,19702
40,unemployed,single,basic.4y,no,no,no,31002
63,retired,married,unknown,no,yes,no,12985
30,services,married,high.school,no,yes,no,6444
53,unknown,married,high.school,unknown,no,no,15082
51,entrepreneur,married,basic.6y,unknown,yes,yes,39837
51,admin.,married,high.school,no,unknown,unknown,32428
52,entrepreneur,married,basic.9y,unknown,yes,no,4756
38,admin.,married,professional.course,no,no,no,851
33,blue-collar,divorced,basic.9y,unknown,no,no,3083
47,technician,married,professional.course,no,yes,no,22446
30,technician,single,professional.course,no,no,no,10472
47,entrepreneur,divorced,university.degree,no,no,no,11605
40,blue-collar,married,basic.6y,unknown,no,no,25036
36,self-employed,single,professional.course,no,yes,no,7847
28,blue-collar,single,basic.9y,no,yes,no,9223
37,unemployed,single,university.degree,no,yes,yes,20558
37,unknown,single,university.degree,no,yes,no,26045
33,admin.,married,university.degree,no,no,no,37397
56,blue-collar,divorced,basic.9y,no,yes,no,14665
56,technician,married,basic.4y,unknown,no,no,28911
48,blue-collar,married,basic.4y,no,yes,no,38740
37,admin.,married,university.degree,no,yes,no,22799
52,technician,married,university.degree,no,no,yes,22459
33,admin.,single,high.school,unknown,yes,no,15572
27,services,single,professional.course,no,unknown,unknown,30754
53,technician,single,professional.course,no,no,no,14285
48,technician,married,unknown,no,yes,no,10360
46,blue-collar,married,unknown,unknown,no,no,15983
34,blue-collar,single,basic.6y,no,yes,no,2635
33,technician,single,high.school,no,yes,no,7359
37,admin.,married,university.degree,no,no,no,33876
31,admin.,married,high.school,no,no,no,17456
72,retired,married,basic.4y,no,yes,no,21617
57,retired,married,basic.4y,no,yes,no,25113
50,retired,married,university.degree,no,no,no,10004
35,blue-collar,married,basic.9y,unknown,yes,yes,15202
23,admin.,married,high.school,no,no,yes,8635
28,admin.,single,university.degree,no,yes,no,34080
43,management,single,university.degree,no,unknown,unknown,27736
30,management,single,university.degree,no,no,no,11283
47,technician,married,high.school,unknown,yes,no,24266
38,blue-collar,single,basic.9y,no,no,yes,9607
32,technician,married,professional.course,no,no,no,33207
44,blue-collar,married,basic.9y,no,yes,no,12999
45,technician,divorced,professional.course,no,no,no,29986
60,blue-collar,married,unknown,unknown,yes,no,23118
31,admin.,single,university.degree,no,no,yes,12488
30,blue-collar,married,basic.9y,no,yes,no,6037
35,technician,married,professional.course,no,no,no,3534
47,blue-collar,married,professional.course,no,yes,yes,12563
36,entrepreneur,married,high.school,no,yes,no,21764
35,services,married,basic.6y,no,no,no,16839
51,entrepreneur,divorced,university.degree,no,unknown,unknown,25427
45,technician,divorced,basic.9y,no,no,no,39620
39,admin.,married,university.degree,no,yes,no,5039
33,management,married,university.degree,unknown,yes,yes,26402
34,admin.,married,high.school,no,no,no,27197
54,blue-collar,married,illiterate,unknown,yes,yes,34022
42,management,married,university.degree,no,yes,no,12715
27,blue-collar,divorced,unknown,no,no,no,2462
42,self-employed,married,university.degree,no,yes,no,33029
53,admin.,married,unknown,no,yes,no,12412
33,admin.,single,professional.course,no,no,no,16176
38,admin.,married,high.school,no,yes,no,37419
48,services,married,high.school,no,yes,yes,10550
36,blue-collar,married,basic.9y,no,yes,no,38879
43,blue-collar,married,basic.9y,unknown,yes,no,29429
55,housemaid,married,basic.4y,unknown,yes,no,18126
50,management,married,university.degree,no,yes,no,21686
37,blue-collar,married,basic.6y,no,no,no,16244
43,blue-collar,married,unknown,no,yes,no,18234
50,technician,divorced,professional.course,no,no,no,17885
46,blue-collar,married,basic.4y,no,no,no,19235
34,technician,single,university.degree,no,no,no,8561
53,technician,married,professional.course,no,no,no,20845
51,blue-collar,married,basic.9y,unknown,yes,no,21420
33,technician,married,university.degree,no,yes,no,22878
34,admin.,married,university.degree,no,no,no,25862
46,services,married,high.school,no,no,no,2574
51,blue-collar,divorced,basic.6y,unknown,no,no,33692
40,blue-collar,divorced,basic.6y,no,no,no,18122
42,retired,married,basic.9y,unknown,yes,no,21368
31,blue-collar,divorced,basic.9y,no,yes,no,15781
40,admin.,married,high.school,unknown,yes,no,28407
29,technician,single,high.school,unknown,yes,no,33493
27,blue-collar,married,basic.4y,unknown,no,no,16350
35,admin.,married,university.degree,unknown,no,no,32845
50,admin.,married,university.degree,no,yes,no,34222
58,technician,married,basic.4y,unknown,yes,yes,18317
43,admin.,divorced,high.school,no,no,yes,8031
37,self-employed,married,university.degree,no,no,no,8464
37,blue-collar,single,basic.6y,no,yes,no,8468
43,blue-collar,married,basic.4y,unknown,yes,no,2007
37,management,single,university.degree,no,yes,no,3260
65,retired,married,basic.4y,no,yes,no,4591
30,admin.,single,high.school,no,yes,no,18178
34,technician,married,high.school,no,yes,yes,27350
36,blue-collar,single,high.school,unknown,no,no,6438
38,blue-collar,married,basic.4y,unknown,no,no,31867
29,blue-collar,single,basic.4y,unknown,yes,no,14755
34,technician,single,university.degree,no,yes,no,30891
43,technician,single,professional.course,no,no,no,12921
37,blue-collar,unknown,basic.6y,unknown,no,yes,24622
32,blue-collar,married,basic.6y,no,yes,yes,6427
52,entrepreneur,married,university.degree,unknown,yes,no,7385
32,blue-collar,married,basic.9y,no,yes,yes,25370
28,self-employed,single,professional.course,no,yes,no,32868
32,services,married,high.school,unknown,no,yes,12481
40,admin.,single,high.school,no,yes,no,20720
42,blue-collar,married,basic.6y,no,no,no,38586
45,admin.,married,university.degree,no,unknown,unknown,10496
39,entrepreneur,single,university.degree,no,yes,no,15630
33,technician,married,basic.9y,unknown,yes,no,30177
40,services,married,high.school,no,no,no,34780
34,admin.,married,university.degree,no,yes,no,19161
46,admin.,divorced,university.degree,unknown,yes,no,22473
25,services,single,university.degree,no,yes,no,24855
43,admin.,married,university.degree,no,no,no,26303
50,housemaid,divorced,basic.4y,unknown,no,no,22412
53,admin.,single,unknown,unknown,yes,no,3543
36,services,married,high.school,no,no,yes,6806
38,blue-collar,married,basic.9y,unknown,no,no,40626
44,unemployed,divorced,basic.6y,no,no,no,40395
29,admin.,single,high.school,no,yes,no,9763
41,admin.,single,unknown,unknown,yes,no,32852
33,services,married,high.school,unknown,yes,no,33521
29,blue-collar,married,basic.9y,unknown,yes,no,5221
47,admin.,divorced,university.degree,no,no,no,30823
49,self-employed,divorced,university.degree,no,yes,no,21151
39,blue-collar,married,basic.6y,no,no,no,40634
40,housemaid,married,basic.4y,no,no,no,16473
27,admin.,single,high.school,unknown,yes,no,3642
44,admin.,single,high.school,no,yes,no,25745
64,retired,married,unknown,no,yes,no,24671
40,technician,married,basic.9y,no,yes,no,7373
55,admin.,married,high.school,no,yes,no,26057
42,services,married,high.school,no,no,no,29351
41,blue-collar,married,basic.4y,no,yes,no,32794
42,services,married,university.degree,no,no,no,29632
33,blue-collar,married,basic.9y,no,no,yes,4211
24,technician,single,professional.course,no,yes,no,25836
36,housemaid,divorced,basic.9y,unknown,yes,no,22404
59,admin.,married,unknown,unknown,yes,no,38447
31,services,married,basic.6y,unknown,no,no,18769
45,admin.,married,university.degree,no,no,no,11725
30,admin.,married,professional.course,no,yes,no,3214
42,technician,divorced,basic.9y,no,no,no,4974
55,management,married,basic.9y,no,yes,no,35340
58,housemaid,married,basic.4y,unknown,no,no,29069
53,housemaid,divorced,basic.4y,no,yes,no,13761
45,management,married,university.degree,no,yes,no,17819
44,entrepreneur,married,university.degree,no,yes,no,12651
42,admin.,divorced,university.degree,no,no,no,26513
55,admin.,married,university.degree,unknown,yes,yes,31574
42,blue-collar,married,basic.4y,unknown,yes,no,25553
56,admin.,divorced,high.school,no,yes,no,31409
37,management,married,university.degree,no,no,no,2711
34,blue-collar,married,basic.9y,no,no,yes,37454
35,technician,single,basic.9y,no,yes,yes,8169
52,blue-collar,divorced,basic.9y,no,no,no,12126
28,management,married,high.school,unknown,no,no,15045
38,blue-collar,married,basic.4y,unknown,yes,no,21239
52,blue-collar,married,basic.4y,no,no,no,12273
53,blue-collar,married,basic.4y,unknown,no,yes,10195
34,technician,married,university.degree,no,no,no,1620
36,blue-collar,single,basic.9y,unknown,no,no,20140
39,blue-collar,married,basic.9y,no,yes,no,3079
35,admin.,married,university.degree,unknown,no,no,35130
47,blue-collar,married,basic.6y,no,yes,no,38790
36,services,married,high.school,unknown,yes,yes,11681
47,admin.,married,university.degree,no,unknown,unknown,33780
46,admin.,single,university.degree,unknown,no,no,17494
35,admin.,married,university.degree,no,yes,no,24562
61,management,married,university.degree,no,no,no,19745
32,admin.,married,university.degree,no,yes,no,17850
66,technician,married,professional.course,no,yes,no,37163
31,blue-collar,married,basic.9y,no,yes,no,8323
50,management,married,university.degree,no,yes,no,25803
33,technician,married,university.degree,no,yes,no,19592
54,technician,married,high.school,no,yes,no,34205
33,admin.,single,university.degree,no,no,yes,38015
55,blue-collar,married,basic.4y,unknown,no,no,40952
28,management,single,university.degree,no,no,no,34074
41,blue-collar,married,basic.4y,no,no,no,11049
30,services,single,high.school,no,yes,yes,12858
31,services,married,high.school,no,no,no,1448
23,services,single,high.school,no,no,no,27366
26,unemployed,single,university.degree,no,yes,no,32274
57,management,married,university.degree,no,no,no,26515
46,self-employed,married,basic.6y,unknown,yes,no,652
38,admin.,married,university.degree,no,yes,no,10954
57,management,married,university.degree,no,yes,yes,458
40,technician,divorced,professional.course,no,unknown,unknown,31882
47,admin.,married,high.school,unknown,no,yes,3912
30,admin.,divorced,high.school,no,no,no,23344
36,admin.,divorced,university.degree,no,no,yes,30694
39,technician,single,professional.course,unknown,yes,no,6063
47,management,married,university.degree,no,yes,no,29776
27,admin.,married,high.school,no,yes,no,35829
33,technician,single,university.degree,no,no,yes,15767
52,technician,married,professional.course,no,yes,no,2396
31,technician,married,professional.course,no,yes,no,26369
37,technician,married,university.degree,unknown,yes,no,924
31,technician,married,professional.course,no,no,no,18401
33,services,married,high.school,no,yes,yes,5247
51,admin.,married,university.degree,no,no,no,39844
40,management,married,university.degree,no,no,no,9112
39,management,married,university.degree,no,no,no,1250
49,management,married,university.degree,no,no,no,28843
31,technician,married,professional.course,no,yes,no,35290
26,admin.,married,high.school,no,yes,no,29762
32,admin.,single,university.degree,no,yes,no,37914
52,retired,married,professional.course,no,yes,no,24015
42,admin.,married,basic.9y,unknown,no,no,20768
37,services,married,high.school,no,no,no,1861
37,blue-collar,married,high.school,no,yes,no,2057
31,management,married,university.degree,no,yes,no,10191
47,housemaid,married,university.degree,no,no,no,26019
42,technician,single,high.school,no,no,no,27336
26,admin.,single,high.school,unknown,yes,no,16413
24,student,single,high.school,no,no,yes,21721
30,technician,single,professional.course,no,no,no,14218
37,admin.,single,university.degree,no,yes,no,33219
57,admin.,single,university.degree,no,yes,no,37029
35,entrepreneur,married,professional.course,no,yes,no,14130
24,student,single,high.school,no,yes,yes,14716
24,blue-collar,single,basic.9y,no,yes,no,14680
39,admin.,married,high.school,no,no,no,14919
39,entrepreneur,single,basic.6y,no,yes,no,21314
34,management,married,university.degree,no,yes,no,40725
41,blue-collar,single,basic.6y,unknown,no,no,8140
57,retired,married,basic.4y,no,yes,yes,2910
31,admin.,single,university.degree,no,no,yes,33260
29,technician,married,professional.course,no,yes,no,9346
47,technician,single,professional.course,unknown,no,no,2580
54,admin.,married,high.school,no,yes,yes,39680
53,management,divorced,university.degree,no,no,no,10592
46,technician,divorced,professional.course,no,yes,no,25721
33,services,married,high.school,unknown,yes,no,5339
28,admin.,married,high.school,no,yes,no,4038
49,technician,married,basic.4y,no,no,no,7927
58,retired,divorced,basic.4y,unknown,yes,no,26729
57,technician,married,university.degree,unknown,yes,no,14616
42,blue-collar,married,basic.4y,unknown,yes,yes,15176
42,technician,single,basic.9y,no,no,no,27232
47,services,married,high.school,no,unknown,unknown,37660
38,technician,divorced,university.degree,unknown,yes,no,38762
35,admin.,divorced,university.degree,no,yes,no,32050
46,technician,married,professional.course,no,yes,no,35007
37,unemployed,single,basic.9y,no,yes,no,6757
52,admin.,married,university.degree,no,yes,no,6859
36,admin.,married,university.degree,no,yes,yes,16939
59,entrepreneur,married,basic.4y,no,yes,no,11096
40,entrepreneur,married,university.degree,no,no,no,9291
30,technician,single,university.degree,no,no,no,7324
48,management,married,university.degree,no,yes,no,13947
61,admin.,married,high.school,no,yes,yes,18314
46,technician,married,professional.course,unknown,no,no,39395
76,retired,single,basic.4y,no,no,no,15865
54,blue-collar,divorced,basic.4y,no,no,no,39334
37,management,married,university.degree,no,yes,no,7628
26,admin.,single,university.degree,no,no,yes,9618
25,admin.,married,high.school,no,yes,no,39573
